election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,candidates_observed,selected_responses,normalized_option,policy_family
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,"a) Relax current guidelines that forbid the Federal Bureau of Investigation (FBI) from investigating terrorist groups when there is a ""reasonable indication"" of terrorist activities.",,,,,,unmapped,1,1,"relax current guidelines that forbid the federal bureau of investigation (fbi) from investigating terrorist groups when there is a ""reasonable indication"" of terrorist activities.",defense_security_terrorism
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,b) Relax wiretapping restrictions to give the FBI broader authority to investigate terrorist suspects.,,,,,,unmapped,1,1,relax wiretapping restrictions to give the fbi broader authority to investigate terrorist suspects.,defense_security_terrorism
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,c) Require that chemical tracing agents be added to commercially-sold products that can be used to produce explosives.,,,,,,unmapped,1,1,require that chemical tracing agents be added to commercially-sold products that can be used to produce explosives.,defense_security_terrorism
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,d) Implement tighter restrictions on firearm sales in an effort to hinder terrorist groups from stockpiling weapon arsenals.,,,,,,unmapped,1,0,implement tighter restrictions on firearm sales in an effort to hinder terrorist groups from stockpiling weapon arsenals.,defense_security_terrorism
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,e) Grant broader authority to the US Immigration and Naturalization Service to deny entrance visas to terrorist suspects.,,,,,,unmapped,1,1,grant broader authority to the us immigration and naturalization service to deny entrance visas to terrorist suspects.,defense_security_terrorism
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,f) Maintain limits on the authority of federal agencies investigating suspected terrorists.,,,,,,unmapped,1,0,maintain limits on the authority of federal agencies investigating suspected terrorists.,defense_security_terrorism
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,g) Restrict the investigative authority of the FBI and other governmental agencies.,,,,,,unmapped,1,0,restrict the investigative authority of the fbi and other governmental agencies.,defense_security_terrorism
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,h) Other,open_ended_other,non_scorable,,high,,non_scorable,1,0,other,defense_security_terrorism
1996.0,Trade,,1) Do you support the North American Free Trade Agreement (NAFTA)?,,,,,,unmapped,1,1,do you support the north american free trade agreement (nafta)?,trade_globalization
1996.0,Trade,,2) Do you support broadening NAFTA to include other countries?,,,,,,unmapped,1,1,do you support broadening nafta to include other countries?,trade_globalization
1996.0,Trade,,3) Do you support the General Agreement on Tariffs and Trade (GATT)?,,,,,,unmapped,1,1,do you support the general agreement on tariffs and trade (gatt)?,trade_globalization
1996.0,Trade,,4) Do you support the World Trade Organization (WTO)?,,,,,,unmapped,1,1,do you support the world trade organization (wto)?,trade_globalization
1996.0,Trade,,5) Do you support lifting the trade embargo imposed against Cuba?,,,,,,unmapped,1,1,do you support lifting the trade embargo imposed against cuba?,trade_globalization
1996.0,Trade,,6) Do you support imposing tariffs on products imported from nations that maintain restrictive trade barriers on American products?,,,,,,unmapped,1,1,do you support imposing tariffs on products imported from nations that maintain restrictive trade barriers on american products?,trade_globalization
1996.0,Trade,,"7) Should a nation's human rights record affect its ""most favored nation"" trading status with the United States?",,,,,,unmapped,1,1,"should a nation's human rights record affect its ""most favored nation"" trading status with the united states?",trade_globalization
1996.0,Unemployment,Indicate which principles you support regarding unemployment.,a) Provide tax credits for companies that move job-creating industries into areas with high unemployment.,,,,,,unmapped,1,1,provide tax credits for companies that move job-creating industries into areas with high unemployment.,labor_employment_civil_rights
1996.0,Unemployment,Indicate which principles you support regarding unemployment.,b) Increase funding for national job-training programs.,,,,,,unmapped,1,1,increase funding for national job-training programs.,labor_employment_civil_rights
1996.0,Unemployment,Indicate which principles you support regarding unemployment.,c) Increase funding for public works projects such as the repair of roads and bridges.,,,,,,unmapped,1,1,increase funding for public works projects such as the repair of roads and bridges.,labor_employment_civil_rights
1996.0,Unemployment,Indicate which principles you support regarding unemployment.,d) Eliminate government regulations of the private sector in order to encourage investment and economic expansion.,,,,,,unmapped,1,0,eliminate government regulations of the private sector in order to encourage investment and economic expansion.,labor_employment_civil_rights
