act_id,act_year,act_number,act_citation,measure_type,measure_number,origin_chamber,title,approval_label,approval_date_raw,source_volume_year,source_file,ordinal_in_volume,ocr_block_characters,act_key,source_observations,distinct_measure_types,distinct_measure_numbers,identity_conflict,is_canonical_observation
ALACT-D5FC1F1B36E92E8F,1998,485,98-485,HJR,461.0,H,DESIGNATING HIGHWAY 411 FROM I FF^RTTRP to GADSDEN THE G. M. “MACK” ROBERTS HIGHWAY,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v1/1998_v1_djvu.txt,477,2572,1998-485,1,1,1,False,True
ALACT-A17496DD4E2C471F,1998,486,98-486,S,42.0,S,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,1,2450,1998-486,1,1,1,False,True
ALACT-58E070AE1073AF42,1998,487,98-487,S,43.0,S,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,2,1751,1998-487,1,1,1,False,True
ALACT-998C4E4A1CD3A7A7,1998,488,98-488,S,303.0,S,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,3,838,1998-488,1,1,1,False,True
ALACT-2855DFE0E3791CB7,1998,489,98-489,S,86.0,S,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,4,24733,1998-489,1,1,1,False,True
ALACT-CDC714E2CBFDE99E,1998,490,98-490,H,827.0,H,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,5,1905,1998-490,1,1,1,False,True
ALACT-E9C64D2741484F9C,1998,491,98-491,H,923.0,H,,approved,at a subsequent regularly scheduled meeting. Should the,1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,6,3200,1998-491,1,1,1,False,True
ALACT-E0C2CF37FEAC6780,1998,492,98-492,H,57.0,H,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,7,16691,1998-492,1,1,1,False,True
ALACT-3150F111A1430555,1998,493,98-493,H,725.0,H,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,8,4673,1998-493,1,1,1,False,True
ALACT-B726A045F3920CCE,1998,494,98-494,H,432.0,H,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,9,5043,1998-494,1,1,1,False,True
ALACT-EE414458AB99BC11,1998,495,98-495,H,592.0,H,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,10,10668,1998-495,1,1,1,False,True
ALACT-8C9A4CF43732F850,1998,496,98-496,S,228.0,S,,approved,by the Governor,1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,11,129327,1998-496,1,1,1,False,True
ALACT-9CCAE761A413736F,1998,497,98-497,H,319.0,H,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,12,16824,1998-497,1,1,1,False,True
ALACT-24090F1F580EA112,1998,498,98-498,H,519.0,H,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,13,15590,1998-498,1,1,1,False,True
ALACT-4C94E537B822C525,1998,499,98-499,H,531.0,H,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,14,4963,1998-499,1,1,1,False,True
ALACT-446A0309628BAA8F,1998,500,98-500,H,152.0,H,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,15,1651,1998-500,1,1,1,False,True
ALACT-ABADF8428BD404A1,1998,501,98-501,H,829.0,H,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,16,13474,1998-501,1,1,1,False,True
ALACT-3BBF1434F582A11C,1998,502,98-502,H,520.0,H,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,17,94118,1998-502,1,1,1,False,True
ALACT-DE98287380DBC370,1998,503,98-503,H,530.0,H,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,18,8536,1998-503,1,1,1,False,True
ALACT-EAB327D757E8B384,1998,504,98-504,H,235.0,H,,Approved,"May 1, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,19,69142,1998-504,1,1,1,False,True
ALACT-00FA221A9F5457E8,1998,505,98-505,H,11.0,H,,Approved,"May 4, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,20,16162,1998-505,1,1,1,False,True
ALACT-15280F033EFB3541,1998,506,98-506,H,194.0,H,,Approved,"May 4, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,21,17103,1998-506,1,1,1,False,True
ALACT-3C723F6001F5180B,1998,507,98-507,S,358.0,S,,Approved,"May 4, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,22,3426,1998-507,1,1,1,False,True
ALACT-B2C404AF359FD9D3,1998,508,98-508,H,449.0,H,,Approved,"May 4, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,23,7237,1998-508,1,1,1,False,True
ALACT-7F58390C4971A04B,1998,509,98-509,S,465.0,S,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,24,877,1998-509,1,1,1,False,True
ALACT-F4178877C874F317,1998,510,98-510,H,237.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,25,10841,1998-510,1,1,1,False,True
ALACT-1A9EB4C3B75D8ADD,1998,511,98-511,H,255.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,26,3098,1998-511,1,1,1,False,True
ALACT-618AC47128D79C48,1998,512,98-512,H,256.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,27,2820,1998-512,1,1,1,False,True
ALACT-436281DB22333BBD,1998,513,98-513,H,261.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,28,2821,1998-513,1,1,1,False,True
ALACT-61309323B34247CA,1998,514,98-514,H,253.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,29,2888,1998-514,1,1,1,False,True
ALACT-2BA34E87AD15E4A8,1998,515,98-515,H,254.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,30,3151,1998-515,1,1,1,False,True
ALACT-5C58E634B1FF130E,1998,516,98-516,H,259.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,31,3680,1998-516,1,1,1,False,True
ALACT-FFBFB591B6518921,1998,517,98-517,H,719.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,32,2920,1998-517,1,1,1,False,True
ALACT-C970124392D8262D,1998,518,98-518,H,242.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,33,2863,1998-518,1,1,1,False,True
ALACT-2C3E43F24834ED9A,1998,519,98-519,H,243.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,34,2689,1998-519,1,1,1,False,True
ALACT-CCB44C5E4153E430,1998,520,98-520,H,244.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,35,2857,1998-520,1,1,1,False,True
ALACT-B56DDACB8A5C8965,1998,521,98-521,H,246.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,36,3009,1998-521,1,1,1,False,True
ALACT-2537878BDFCCD8FF,1998,522,98-522,H,251.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,37,2873,1998-522,1,1,1,False,True
ALACT-9913DDB91A9EB7F1,1998,523,98-523,H,252.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,38,2732,1998-523,1,1,1,False,True
ALACT-284F6D7E65FFC4D8,1998,524,98-524,H,851.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,39,1048,1998-524,1,1,1,False,True
ALACT-3876FDFF80AFB88A,1998,525,98-525,H,283.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,40,1648,1998-525,1,1,1,False,True
ALACT-6202A765F247258A,1998,526,98-526,H,346.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,41,3700,1998-526,1,1,1,False,True
ALACT-434F7C9B6F75859B,1998,527,98-527,H,354.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,42,3251,1998-527,1,1,1,False,True
ALACT-88AA9FE4B473407B,1998,528,98-528,H,356.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,43,3339,1998-528,1,1,1,False,True
ALACT-DE97374D201537CB,1998,529,98-529,H,345.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,44,3307,1998-529,1,1,1,False,True
ALACT-AD6BE41815DC4A63,1998,530,98-530,H,353.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,45,3282,1998-530,1,1,1,False,True
ALACT-782A07497BA90C07,1998,531,98-531,H,257.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,46,3246,1998-531,1,1,1,False,True
ALACT-164762034565F09C,1998,532,98-532,H,504.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,47,1712,1998-532,1,1,1,False,True
ALACT-C098E97AD36EEA69,1998,533,98-533,H,247.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,48,1851,1998-533,1,1,1,False,True
ALACT-3AB17D71EE09347E,1998,534,98-534,H,249.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,49,3318,1998-534,1,1,1,False,True
ALACT-D6CCD5FAFB92ED54,1998,535,98-535,H,993.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,50,2015,1998-535,1,1,1,False,True
ALACT-9533A14EEF6986D4,1998,536,98-536,H,260.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,51,3490,1998-536,1,1,1,False,True
ALACT-F8DCD882E5E38021,1998,537,98-537,H,292.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,52,6898,1998-537,1,1,1,False,True
ALACT-C74612D748E4293D,1998,538,98-538,H,250.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,53,1913,1998-538,1,1,1,False,True
ALACT-7DD449D92A11C1F3,1998,539,98-539,H,280.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,54,2724,1998-539,1,1,1,False,True
ALACT-AE5804542B186536,1998,540,98-540,H,281.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,55,2723,1998-540,1,1,1,False,True
ALACT-CE78104D65F91105,1998,541,98-541,H,282.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,56,2790,1998-541,1,1,1,False,True
ALACT-D276D7E8A9F20F41,1998,542,98-542,H,279.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,57,3250,1998-542,1,1,1,False,True
ALACT-252B48751AFD5DC2,1998,543,98-543,H,266.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,58,5873,1998-543,1,1,1,False,True
ALACT-8E49F9108E0BDCC4,1998,544,98-544,H,287.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,59,3065,1998-544,1,1,1,False,True
ALACT-8BAD451E475FB062,1998,545,98-545,H,265.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,60,3132,1998-545,1,1,1,False,True
ALACT-E21A2D66E8BD041C,1998,546,98-546,H,268.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,61,3371,1998-546,1,1,1,False,True
ALACT-0FC91ABDA73F2590,1998,547,98-547,H,264.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,62,3336,1998-547,1,1,1,False,True
ALACT-9E13C40930E5A189,1998,548,98-548,H,258.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,63,6369,1998-548,1,1,1,False,True
ALACT-F1E0F8E3601F6D02,1998,549,98-549,H,336.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,64,3124,1998-549,1,1,1,False,True
ALACT-472A74186A2AEF36,1998,550,98-550,H,273.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,65,2894,1998-550,1,1,1,False,True
ALACT-35A8BAC472171D7D,1998,551,98-551,H,269.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,66,3261,1998-551,1,1,1,False,True
ALACT-12C87AB8459FD279,1998,552,98-552,H,352.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,67,3352,1998-552,1,1,1,False,True
ALACT-0F39D0ACD808035F,1998,553,98-553,H,351.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,68,2974,1998-553,1,1,1,False,True
ALACT-00B793201EBC4CA1,1998,554,98-554,H,274.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,69,3723,1998-554,1,1,1,False,True
ALACT-19A2FECBE9709D19,1998,555,98-555,H,349.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,70,5102,1998-555,1,1,1,False,True
ALACT-3A1CAAD308BA0730,1998,556,98-556,H,263.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,71,3366,1998-556,1,1,1,False,True
ALACT-EF6607A584BD0C52,1998,557,98-557,H,726.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,72,3218,1998-557,1,1,1,False,True
ALACT-1774819E683564C1,1998,558,98-558,H,270.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,73,3073,1998-558,1,1,1,False,True
ALACT-A8E5275F74FFDE10,1998,559,98-559,H,337.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,74,3123,1998-559,1,1,1,False,True
ALACT-93F8BC76B825203E,1998,560,98-560,H,481.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,75,3105,1998-560,1,1,1,False,True
ALACT-7CF70EC9413085CF,1998,561,98-561,H,271.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,76,2850,1998-561,1,1,1,False,True
ALACT-9C7292CC9FBE4677,1998,562,98-562,H,344.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,77,3866,1998-562,1,1,1,False,True
ALACT-14D33351F85CA355,1998,563,98-563,H,272.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,78,3357,1998-563,1,1,1,False,True
ALACT-80F7271B3D1A00AA,1998,564,98-564,H,262.0,H,,Approved,"May 5, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,79,3509,1998-564,1,1,1,False,True
ALACT-4911442F012F91F1,1998,565,98-565,H,901.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,80,3316,1998-565,1,1,1,False,True
ALACT-04E9120FC1AD6C14,1998,566,98-566,H,903.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,81,1672,1998-566,1,1,1,False,True
ALACT-8ECEA5AD4A4D06A7,1998,567,98-567,H,699.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,82,1421,1998-567,1,1,1,False,True
ALACT-340C8A899CF5DB2E,1998,568,98-568,H,740.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,83,1657,1998-568,1,1,1,False,True
ALACT-5107D5114B699977,1998,569,98-569,H,707.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,84,1065,1998-569,1,1,1,False,True
ALACT-2F9C9440AA9EAF9A,1998,570,98-570,H,812.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,85,5880,1998-570,1,1,1,False,True
ALACT-E61BA9BF3D74CDE5,1998,571,98-571,H,932.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,86,956,1998-571,1,1,1,False,True
ALACT-90D83390183E0FFA,1998,572,98-572,H,832.0,H,,Approved,"May 6,1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,87,3760,1998-572,1,1,1,False,True
ALACT-9C21E92282AB15AA,1998,573,98-573,H,929.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,88,3233,1998-573,1,1,1,False,True
ALACT-F49248DAB0D187EC,1998,574,98-574,H,947.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,89,1094,1998-574,1,1,1,False,True
ALACT-13299DB0E1743085,1998,575,98-575,H,741.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,90,608,1998-575,1,1,1,False,True
ALACT-917DBE13AB76B2FC,1998,576,98-576,H,939.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,91,3443,1998-576,1,1,1,False,True
ALACT-C3B54B0D113466B4,1998,577,98-577,H,455.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,92,5558,1998-577,1,1,1,False,True
ALACT-BBE43363FBF9E2E2,1998,578,98-578,H,956.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,93,1101,1998-578,1,1,1,False,True
ALACT-655C58E2360448B4,1998,579,98-579,H,957.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,94,6849,1998-579,1,1,1,False,True
ALACT-B2A51916CD50F0F8,1998,580,98-580,H,799.0,H,,Approved,"May 6,1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,95,5071,1998-580,1,1,1,False,True
ALACT-B1E646737ED06B2C,1998,581,98-581,H,838.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,96,1389,1998-581,1,1,1,False,True
ALACT-94A7785A99C7918E,1998,582,98-582,H,952.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,97,1798,1998-582,1,1,1,False,True
ALACT-00E4BBE8C7E27BE0,1998,583,98-583,H,933.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,98,3435,1998-583,1,1,1,False,True
ALACT-194E3A4BE2F7FAAE,1998,584,98-584,H,774.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,99,5649,1998-584,1,1,1,False,True
ALACT-7B932E6CAD28037C,1998,585,98-585,H,973.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,100,842,1998-585,1,1,1,False,True
ALACT-40ACB057BE6C8510,1998,586,98-586,H,602.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,101,1415,1998-586,1,1,1,False,True
ALACT-23C81617A40D92C4,1998,587,98-587,H,841.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,102,1531,1998-587,1,1,1,False,True
ALACT-EEAD2B465509F103,1998,588,98-588,H,913.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,103,859,1998-588,1,1,1,False,True
ALACT-D6EDBFCE8DB98C43,1998,589,98-589,H,961.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,104,8168,1998-589,1,1,1,False,True
ALACT-CF93806010A42A4C,1998,590,98-590,H,962.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,105,733,1998-590,1,1,1,False,True
ALACT-5228675517551225,1998,591,98-591,H,833.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,106,783,1998-591,1,1,1,False,True
ALACT-20C4A031C2EC46DE,1998,592,98-592,H,920.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,107,9070,1998-592,1,1,1,False,True
ALACT-2D6945056AD15746,1998,593,98-593,H,985.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,108,2002,1998-593,1,1,1,False,True
ALACT-B0D6307CCB4A0119,1998,594,98-594,H,979.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,109,1254,1998-594,1,1,1,False,True
ALACT-EFCE90A9435E4E00,1998,595,98-595,H,918.0,H,,Approved,"May 6, 1998",1998,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1998-v2/1998_v2_djvu.txt,110,8860,1998-595,1,1,1,False,True
