state,year,chamber,district,democratic_fundraising,republican_fundraising,democratic_finance_status,republican_finance_status,finance_complete,log_fundraising_ratio_d_to_r,smoothing_constant,race_finance_status,finance_warehouse_run_id,finance_missing,finance_model_eligible
VA,2021,house,41,1903914.05,1072.18,observed_positive,observed_positive,1,6.823590975221808,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,42,375445.79,42331.8,observed_positive,observed_positive,1,2.1618872762634647,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,43,528737.77,37800.87,observed_positive,observed_positive,1,2.6139394414621675,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,44,284008.3,19702.95,observed_positive,observed_positive,1,2.622242100456871,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,45,254329.22,81777.64,observed_positive,observed_positive,1,1.1263957946697205,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,46,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
VA,2021,house,47,231520.97,1569.0,observed_positive,observed_positive,1,4.505463696380858,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,48,395637.8,18290.0,observed_positive,observed_positive,1,3.0234366947624927,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,49,427418.61,3766.230000000001,observed_positive,observed_positive,1,4.498545142329852,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,50,624055.09,25324.45,observed_positive,observed_positive,1,3.167341624737723,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,51,910161.45,49259.0,observed_positive,observed_positive,1,2.897530469010395,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,52,1136332.51,26216.76,observed_positive,observed_positive,1,3.7326079360138418,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,53,220870.91,5450.0,observed_positive,observed_positive,1,3.5380155954492776,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,54,2625.0,148634.0,observed_positive,observed_positive,1,-3.720338024138478,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,55,132616.85,105966.8,observed_positive,observed_positive,1,0.22245786996307088,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,56,98526.91,559325.1,observed_positive,observed_positive,1,-1.7280890911375786,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,57,177905.33,0.0,observed_positive,observed_zero,1,5.186856783251414,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,58,74534.56,9470.81,observed_positive,observed_positive,1,1.975998914077675,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,59,430456.58,94308.69,observed_positive,observed_positive,1,1.5100458875038905,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,60,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
VA,2021,house,61,9470.81,0.0,observed_positive,observed_zero,1,2.348591385786862,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,62,55141.22,322528.56,observed_positive,observed_positive,1,-1.7514170923501733,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,63,1025297.94,243714.58,observed_positive,observed_positive,1,1.4336208216026103,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,64,33690.0,182527.85,observed_positive,observed_positive,1,-1.665914966114062,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,65,35860.03,174260.11000000002,observed_positive,observed_positive,1,-1.559143447134702,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,66,888867.53,763964.2899999999,observed_positive,observed_positive,1,0.15124345595294206,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,67,302277.59,53152.74,observed_positive,observed_positive,1,1.7228399523728573,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,68,441600.46,298720.83,observed_positive,observed_positive,1,0.38981599218598195,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,69,420809.29,28007.120000000003,observed_positive,observed_positive,1,2.6770119753649424,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,70,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
VA,2021,house,71,,,observed_positive,unknown_summary_adapter_not_available,0,,1000.0,incomplete_finance_observation,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
VA,2021,house,72,950117.81,352658.84,observed_positive,observed_positive,1,0.9893052153640396,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,73,1446952.42,863176.03,observed_positive,observed_positive,1,0.5161292268116399,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,74,572507.25,6235.0,observed_positive,observed_positive,1,4.372840218080005,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,75,1581189.52,721418.44,observed_positive,observed_positive,1,0.7839604110754689,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,76,264182.06,64884.47,observed_positive,observed_positive,1,1.3925138553195064,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,77,173792.8,22499.36,observed_positive,observed_positive,1,2.0066280857050494,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,78,17312.1,267065.24,observed_positive,observed_positive,1,-2.683668340186401,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,79,743648.8700000001,12146.79,observed_positive,observed_positive,1,4.036735169478224,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,80,283423.67000000004,32323.0,observed_positive,observed_positive,1,2.144217073053893,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,81,78045.92,466169.45,observed_positive,observed_positive,1,-1.7766630904009693,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,82,230496.18,261856.72,observed_positive,observed_positive,1,-0.1270457205405409,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,83,1474534.62,757515.75,observed_positive,observed_positive,1,0.6654120941004289,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,84,609041.2400000001,658837.19,observed_positive,observed_positive,1,-0.07846656133181115,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,85,1722037.36,789432.74,observed_positive,observed_positive,1,0.7792633517631423,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,86,369635.02,41973.56,observed_positive,observed_positive,1,2.1546327619455843,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,87,110791.11,12677.09,observed_positive,observed_positive,1,2.1009098702965217,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,88,0.0,151521.81000000003,observed_zero,observed_positive,1,-5.02730760221504,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,89,350259.11,26940.16,observed_positive,observed_positive,1,2.5314590758853583,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,90,285164.78,43252.5,observed_positive,observed_positive,1,1.8666559317199294,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,91,409379.49,61183.8,observed_positive,observed_positive,1,1.8869878013128794,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,92,448932.79,28080.77,observed_positive,observed_positive,1,2.7390210850598886,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,93,285361.74,102753.16,observed_positive,observed_positive,1,1.0152412202988563,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,94,256209.39,24865.0,observed_positive,observed_positive,1,2.2969997967952196,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,95,133147.82,10890.6,observed_positive,observed_positive,1,2.423194154270608,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,96,152957.86000000002,197523.82,observed_positive,observed_positive,1,-0.25423016432308904,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,97,16636.97,120723.8,observed_positive,observed_positive,1,-1.9317572766158204,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,98,9892.79,83552.8,observed_positive,observed_positive,1,-2.0492750888165787,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,99,191342.66,246189.79,observed_positive,observed_positive,1,-0.2508779532762425,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2021,house,100,389134.47,151660.17,observed_positive,observed_positive,1,0.9382771346119446,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,6,410499.88,73945.07,observed_positive,observed_positive,1,1.70305328330064,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,7,141893.28,535.0,observed_positive,observed_positive,1,4.533567676898677,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,8,147830.05999999997,14754.75,observed_positive,observed_positive,1,2.2456632110205925,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,9,243597.98,13956.23,observed_positive,observed_positive,1,2.794488029397887,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,10,780950.47,50.0,observed_positive,observed_positive,1,6.613001236774061,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,11,297555.78,3072.11,observed_positive,observed_positive,1,4.294795490410947,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,14,106832.1,0.0,observed_positive,observed_zero,1,4.680575387804038,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,15,,,observed_positive,unknown_summary_adapter_not_available,0,,1000.0,incomplete_finance_observation,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
VA,2023,house,18,501006.74,22963.23,observed_positive,observed_positive,1,3.0420929737215974,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,20,190403.86,10845.0,observed_positive,observed_positive,1,2.782479808393883,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,21,2745352.44,2204189.03,observed_positive,observed_positive,1,0.21946041268059682,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,22,1919215.86,1437614.91,observed_positive,observed_positive,1,0.28875682416314835,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,23,161561.94,8605.75,observed_positive,observed_positive,1,2.82869722087085,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,25,162841.45,0.0,observed_positive,observed_zero,1,5.098899191909638,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,26,388401.89,24197.0,observed_positive,observed_positive,1,2.737887006735676,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,27,229739.56,217704.48,observed_positive,observed_positive,1,0.053568216433989985,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,28,0.0,8690.130000000001,observed_zero,observed_positive,1,-2.2711078417053554,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,29,336998.66,11095.09,observed_positive,observed_positive,1,3.330242345852453,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,30,1368378.2500000002,801814.73,observed_positive,observed_positive,1,0.5339881186575473,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,31,30153.94,84272.38,observed_positive,observed_positive,1,-1.0069098817187478,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,32,34871.55,118168.19,observed_positive,observed_positive,1,-1.2005913543929991,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,33,12598.68,1598419.4200000002,observed_positive,observed_positive,1,-4.767423250669381,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,34,35578.78,275550.74,observed_positive,observed_positive,1,-2.0229260214159477,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,36,7290.030000000001,129552.93,observed_positive,observed_positive,1,-2.7567251504430117,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,37,16768.710000000003,589881.5,observed_positive,observed_positive,1,-3.5041764444160655,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,40,2735.0,280060.94,observed_positive,observed_positive,1,-4.320823695563831,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,41,603372.24,436608.07,observed_positive,observed_positive,1,0.32286660705917875,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,47,10208.98,433153.67,observed_positive,observed_positive,1,-3.6566833070135987,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,50,20099.42,0.0,observed_positive,observed_zero,1,3.0492455519525556,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,51,2475.0,96172.45,observed_positive,observed_positive,1,-3.3308927560600106,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,52,98942.29,176990.97,observed_positive,observed_positive,1,-0.5771398992663875,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,53,3616.69,55900.14,observed_positive,observed_positive,1,-2.5116198034821102,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,55,554239.11,42521.25,observed_positive,observed_positive,1,2.546149525233494,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,57,1407998.56,1061994.79,observed_positive,observed_positive,1,0.28178901278975554,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,58,1350380.0300000005,969953.58,observed_positive,observed_positive,1,0.3306029329774781,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,59,161629.16000000003,232322.0,observed_positive,observed_positive,1,-0.36094695693876616,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,60,11922.97,206675.86,observed_positive,observed_positive,1,-2.776972150704422,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,61,24878.92,393547.69,observed_positive,observed_positive,1,-2.7243112824831726,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,62,100184.31,95012.63,observed_positive,observed_positive,1,0.052463959993554195,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,64,175332.46000000002,825857.1200000001,observed_positive,observed_positive,1,-1.5452607206157567,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,65,3140931.4200000004,2315903.58,observed_positive,observed_positive,1,0.3046060823052391,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,66,11628.71,295300.0,observed_positive,observed_positive,1,-3.1553996612007578,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,67,0.0,230932.97,observed_zero,observed_positive,1,-5.446448407506395,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,70,220801.01,25765.39,observed_positive,observed_positive,1,2.114670993550205,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,71,305216.97,586125.6,observed_positive,observed_positive,1,-0.6509448632943753,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,72,14628.26,301727.15,observed_positive,observed_positive,1,-2.9637510909104643,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,73,6934.8,222324.03000000003,observed_positive,observed_positive,1,-3.337365617261003,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,75,852266.4299999999,530181.34,observed_positive,observed_positive,1,0.47396837385495116,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,76,139167.63,19940.0,observed_positive,observed_positive,1,1.901177858049396,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,82,0.0,2406730.3,observed_zero,observed_positive,1,-7.786439798494928,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,83,30723.19,187852.3,observed_positive,observed_positive,1,-1.7839172688869271,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,84,1800063.49,1210323.14,observed_positive,observed_positive,1,0.3966640519091497,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,86,86462.88,396307.51000000007,observed_positive,observed_positive,1,-1.5134960904526586,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,87,238903.32,26039.07,observed_positive,observed_positive,1,2.182953151757345,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,88,2726378.06,0.0,observed_positive,observed_zero,1,7.9110960091001115,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,89,0.0,1000067.19,observed_zero,observed_positive,1,-6.908821899939704,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,90,20304.09,535129.59,observed_positive,observed_positive,1,-3.225476831175152,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,91,241200.0,3004.23,observed_positive,observed_positive,1,4.102412528758336,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,92,101117.59,373.07,observed_positive,observed_positive,1,4.309075883673569,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,93,,,review_boundary_spanning_report,observed_positive,0,,1000.0,incomplete_finance_observation,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
VA,2023,house,94,771835.1499999999,374006.0,observed_positive,observed_positive,1,0.7231237399759836,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,96,276087.15,83268.03,observed_positive,observed_positive,1,1.190329525371992,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,97,2334969.83,2478406.06,observed_positive,observed_positive,1,-0.05959188991578158,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,99,24126.23,276401.4,observed_positive,observed_positive,1,-2.401553234326878,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,house,100,11706.32,230333.1,observed_positive,observed_positive,1,-2.901759155713456,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,senate,1,42690.95,279470.51,observed_positive,observed_positive,1,-1.8593275989128302,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,senate,2,48782.81,907785.54,observed_positive,observed_positive,1,-2.9044393930296177,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,senate,3,50948.350000000006,332638.28,observed_positive,observed_positive,1,-1.859807456371075,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,senate,4,498804.55,629127.18,observed_positive,observed_positive,1,-0.23170455002696544,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,senate,5,16420.72,319580.99,observed_positive,observed_positive,1,-2.9124746409729427,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,senate,7,,,unknown_summary_adapter_not_available,observed_zero,0,,1000.0,incomplete_finance_observation,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
VA,2023,senate,8,21645.17,465966.09,observed_positive,observed_positive,1,-3.0263100584568123,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,senate,11,1292394.34,16782.239999999998,observed_positive,observed_positive,1,4.28682510653745,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,senate,12,54246.99,906522.64,observed_positive,observed_positive,1,-2.7989046542104368,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,senate,13,1215380.2899999998,55612.83,observed_positive,observed_positive,1,3.067399114153777,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
VA,2023,senate,15,641319.17,41541.18,observed_positive,observed_positive,1,2.7146127816984365,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
