state_code,cycle,chamber,district,build_run_id,democratic_candidate_result_id,republican_candidate_result_id,democratic_finance_candidate_cycle_id,republican_finance_candidate_cycle_id,democratic_fundraising,republican_fundraising,democratic_finance_status,republican_finance_status,finance_complete,log_fundraising_ratio_d_to_r,smoothing_constant,race_finance_status
TN,2024,lower,67,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-4267EAF2589C2DC7315C,LCAND-35ABAFDBD4DC031F0B88,FIN-98923D3196FAD328E02C,FIN-1F4967F6D2C23D8B82EB,248066.98,87130.93,observed_positive,observed_positive,1,1.038898306627059,1000.0,complete
TN,2024,lower,68,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-3A614ABC756ACA6EB827,LCAND-13196B39FFCD7E835512,FIN-E83EE23C33052231AD8E,FIN-EB66E82725B705F44E8C,10996.41,69442.73,observed_positive,observed_positive,1,-1.7701926009033524,1000.0,complete
TN,2024,lower,7,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-3501ED18C78455DE1943,LCAND-7F2C20D249D939A0C1DE,FIN-7168E418F371A1419A11,FIN-573001DAED0AB191C509,16545.67,76704.5,observed_positive,observed_positive,1,-1.4881059749306396,1000.0,complete
TN,2024,lower,70,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-1D4205396D8977064BA0,LCAND-7AD727F1C37A850853BB,FIN-1455EB8423DE31D51642,FIN-4A8BB18E48979AE51BDE,2683.4,63785.0,observed_positive,observed_positive,1,-2.8672378564014056,1000.0,complete
TN,2024,lower,71,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-3F354FD54813797528B3,LCAND-176EC7B358D9EA03CAAE,FIN-900706F964BA8EE0FFD2,FIN-B137C4F4A4450CC86E4F,3601.5400000000004,72900.0,observed_positive,observed_positive,1,-2.7763217978776042,1000.0,complete
TN,2024,lower,75,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-BCDD069647320114C6DA,LCAND-237BF3164DDFAE2A21C2,FIN-D705CA62248AD89C4903,FIN-28D2810938D0228FBFC7,462431.24,137675.0,observed_positive,observed_positive,1,1.206524958545171,1000.0,complete
TN,2024,lower,78,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-93E7585A455E804DD240,LCAND-650C811212E0FCE01594,FIN-6FA4F2CC0B4B323CB738,FIN-B029A880E24079DCAADD,18660.0,129950.0,observed_positive,observed_positive,1,-1.8962294562347004,1000.0,complete
TN,2024,lower,8,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-17B62A5B5CB85A1450BE,LCAND-C44EE8CE720A1D9F34BB,FIN-45DAA8F3541C2A40BCAA,FIN-2E37731B5CA4586088CC,7527.0,99917.82,observed_positive,observed_positive,1,-2.4710689225113027,1000.0,complete
TN,2024,lower,80,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-C9282AB2295EDC6602F1,LCAND-CCFA036EFB770BDFCAC2,FIN-A85C134175D928E38F38,FIN-284CB33D1D7DDC554B39,59531.0,250.0,observed_positive,observed_positive,1,3.8800120791864408,1000.0,complete
TN,2024,lower,83,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-EB7BED6B02EAA6F99E96,LCAND-076E729D0080B068A801,FIN-FAD0C4041A7CA4389DFC,FIN-48BA0BF9947AF815FA2B,100918.97,224909.0,observed_positive,observed_positive,1,-0.7959541775104662,1000.0,complete
TN,2024,lower,88,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-2C70163AB45352C7154F,LCAND-8786FB4F8A840AD1E0A5,FIN-9C58AD990B9F6C6CDE11,FIN-48B161846E5C4A853391,46695.55,100.0,observed_positive,observed_positive,1,3.769527922333445,1000.0,complete
TN,2024,lower,89,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-657F7BA27E33CD5372AD,LCAND-07086A227225EBD61CF2,FIN-CC656D3A3C40FB2BFA10,FIN-BEAFB6905519899F3433,26177.41,62154.0,observed_positive,observed_positive,1,-0.843190074513856,1000.0,complete
TN,2024,lower,92,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-347453DB0B74D4601820,LCAND-340BCE29E6158244F556,FIN-B2DB80E970AFD9D7C275,FIN-CB1FE85DD531180DB322,28489.32,67640.0,observed_positive,observed_positive,1,-0.8448472912823309,1000.0,complete
TN,2024,lower,93,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-800514DDD566DE734FC8,LCAND-C90289E34DE3CABBF93F,FIN-0794022E0EA44F49F384,FIN-2D7D93C7F3836BCA539D,3500.0,0.0,observed_positive,observed_zero,1,1.5040773967762742,1000.0,complete
TN,2024,lower,94,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-252378ECEA863FBF88DB,LCAND-516CB5FC36579AF27FE0,FIN-71203A0218CB2C88883D,FIN-C7FC9B58E0D85D7C26AC,0.0,167961.02000000002,observed_zero,observed_positive,1,-5.129668037431493,1000.0,complete
TN,2024,lower,97,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-B57C8D217A87CAD74B22,LCAND-FA2327798990B82C71AF,FIN-A870B72148BF79E37558,FIN-4A0A5992212709D7EA12,251801.82,261205.0,observed_positive,observed_positive,1,-0.03652077894656697,1000.0,complete
TN,2024,lower,98,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-0EBCD1B15BFA95EE0EED,LCAND-1C0C572676E5131474D4,FIN-251CB6CD2B79C3D474E0,FIN-512434FB89BD055F6AC1,60843.0,0.0,observed_positive,observed_zero,1,4.124598915392264,1000.0,complete
TN,2024,upper,10,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-096325CCD6D072E047E1,LCAND-2088080B3667CBD410AB,FIN-9DC6CB30845CB9CC6089,FIN-098805E882AF0A9ABCDA,29321.99,294000.68,observed_positive,observed_positive,1,-2.2751044695561227,1000.0,complete
TN,2024,upper,14,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-B9CC125213196C4AD603,LCAND-16C13D26C786B4E4F6C1,FIN-68D1BB613A6318D8FD99,FIN-DFA58BD9B2115A19F8E7,1029.38,499118.0,observed_positive,observed_positive,1,-5.507113742893884,1000.0,complete
TN,2024,upper,16,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-E8BBC240B0DFC96FC45C,LCAND-56493E65F00D3DB5867F,FIN-05A724DF7568C8D027AD,FIN-AC7135F233CAA2984D45,7161.14,59950.0,observed_positive,observed_positive,1,-2.01066999082687,1000.0,complete
TN,2024,upper,18,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-0926F3C62EA89918095B,LCAND-A099715F54AF1A13C89D,FIN-DF7ACD006E1272B0C1CD,FIN-A9F987B387C60BB08172,14827.0,698621.96,observed_positive,observed_positive,1,-3.7888227896660167,1000.0,complete
TN,2024,upper,2,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-5025F65793CADCFE5E6F,LCAND-05E69CAC7CFA9EA2DBA8,FIN-92F4022ABA39AE095813,FIN-4290D45325851CBFB728,15740.53,254280.15,observed_positive,observed_positive,1,-2.7245288443068216,1000.0,complete
TN,2024,upper,20,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-C5FABF8983636287FE83,LCAND-14C5BBDDDA80BF9EC868,FIN-A0F311C694AD3F37FBBB,FIN-45033F66B8E674E04F39,292660.42,98731.68,observed_positive,observed_positive,1,1.0799406860045029,1000.0,complete
TN,2024,upper,22,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-64E3BB78E17E8D5B54F8,LCAND-C1E79B3789A051EF42FC,FIN-9F5AEC9F5E583C59A4AB,FIN-97105101D86E85344BB0,129943.99,218925.0,observed_positive,observed_positive,1,-0.5185169046181585,1000.0,complete
TN,2024,upper,28,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-9D28DE8BBF819CDEE5B7,LCAND-FEB8BBA8B356DB19FD45,FIN-95335478BC3C6E510345,FIN-CB5F5172469DDACB0622,27150.5,103120.73,observed_positive,observed_positive,1,-1.307985974825478,1000.0,complete
TN,2024,upper,6,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-41911FD008C08F1BAB3F,LCAND-166DDE7542D31197EDD0,FIN-81503C21ADA6A61968C8,FIN-3C04461769B63291B967,65338.95,520171.9,observed_positive,observed_positive,1,-2.0613027239141335,1000.0,complete
TN,2024,upper,8,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-64F0BA103DF9D6FB4ADA,LCAND-4AB43F751E686341D255,FIN-CAD95976F565BFA73FB8,FIN-F89C6B4A08B1A5F68895,5247.85,197776.52,observed_positive,observed_positive,1,-3.459943774028449,1000.0,complete
TX,2016,lower,1,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-B683E5CA38F204009F42,,FIN-2EC45331E0F07349570C,,363650.5,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,10,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-ADC16A93AE46BA42FF9A,,FIN-CD71FAA414C16CB09066,,191428.68,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,100,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-B19E8C048735EDD88943,,FIN-8EFAC2CC2A4C73768EE7,,250008.55,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,101,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-344F57862C94F8139D68,LCAND-18A8CE54E402422AAF89,FIN-063ACCE277619A8BE01B,FIN-4A66A08BC66776480859,443760.13,17203.0,observed_positive,observed_positive,1,3.195948687463716,1000.0,complete
TX,2016,lower,102,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-B4725DC29CE9A55A5EA9,LCAND-B58515920CC54F586B2E,FIN-D30D995230B7A142E1AA,FIN-D072DC01C502477AFAE6,74385.70999999999,588056.11,observed_positive,observed_positive,1,-2.055903707766411,1000.0,complete
TX,2016,lower,103,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-3F33CCB132609AD6AA64,,FIN-942C8B71E8D14337AE81,,282142.71,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,104,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-4AB6287D23BBEDC562A7,,FIN-1598F884E48D1CB3490F,,160944.35,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,105,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-18A4C17E0133A45BEDFF,LCAND-2ED363322DC6F0BDC921,FIN-6CC7462FD69CD763E531,FIN-A201E24049DF37079795,414951.49,43.31,observed_positive,observed_positive,1,5.988170291468181,1000.0,complete
TX,2016,lower,106,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-A4F29E7BCF7213C266A3,,FIN-196A299AE37D5A295A30,,155118.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,107,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-187F2BE674C1FE5ECF9F,LCAND-7CA33035A9AD08E4D3F6,FIN-D9F4CCE1085FA88E7438,FIN-A72E893F349A96BBE4B8,649831.46,950777.21,observed_positive,observed_positive,1,-0.3800802696139275,1000.0,complete
TX,2016,lower,108,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-B3DF43AD8E9E6C7C7A60,,FIN-92626637847CD9088C65,,550778.45,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,109,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-C784FAA1798FEF030F7F,LCAND-057730DFF6BA4B177983,FIN-0117EBC4E74865E7BACB,FIN-636381CFBFCEA345E3EB,223183.56,0.0,observed_positive,observed_zero,1,5.412465180563213,1000.0,complete
TX,2016,lower,11,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-827CAA1C0ACC7A148F19,LCAND-6FE87E719FABDFB2ED13,FIN-030BC9238B3107588CE5,FIN-745A45648E0B5A9FE893,27484.28,406337.67,observed_positive,observed_positive,1,-2.6602901413363274,1000.0,complete
TX,2016,lower,110,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-8BB6E40B597BD19E0707,,FIN-06CCCC4B84547EE2C65F,,196513.37,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,111,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-EEE1AE1F2EADE4561B79,LCAND-9997C9833E198465D060,FIN-97A4F2466304BC506DEF,FIN-062AC4FC2F8A862F4E16,283426.38,1543.0,observed_positive,observed_positive,1,4.717129963868199,1000.0,complete
TX,2016,lower,112,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-4B55A78C25AEE62F106F,LCAND-001E56F6498F473B91F0,FIN-8D74354A08AD6E686C62,FIN-7AA616BEB9BE5A6DCBFD,10157.740000000002,481356.91,observed_positive,observed_positive,1,-3.7665508897261755,1000.0,complete
TX,2016,lower,113,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-BFF7BE355714D1974CAE,LCAND-12A2587A9CACFDE68113,FIN-BF53293A3556A6152217,FIN-0873E1B13B01E4DEA8BD,60490.9,1007899.01,observed_positive,observed_positive,1,-2.797725729762596,1000.0,complete
TX,2016,lower,114,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-ADB20E9BEEC0B5FE3E47,LCAND-526ABDB6BC975D7187FE,FIN-4C8CE9393920C60A8476,FIN-BB7B19304969D691A5E5,5437.889999999999,0.0,observed_positive,observed_zero,1,1.8622008466790794,1000.0,complete
TX,2016,lower,115,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-EE5FF5B77C55C318D42E,LCAND-7CE040EF0F70E28365F4,FIN-1379A9BDE2A041893FD0,FIN-134D92ED5A62B585760B,49078.66,465977.31,observed_positive,observed_positive,1,-2.2326857005193905,1000.0,complete
TX,2016,lower,116,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-A141203D0F5BCDFC9039,,FIN-A214F1105E30B4DEF34C,,93046.54,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,117,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-A489BBE408E94F1F9596,LCAND-9CE1EDAC114BD0EBE59F,FIN-99E5E19A8CB3E3CA9038,FIN-2ABF405B7C66CA9AAAC3,478363.15,431853.72,observed_positive,observed_positive,1,0.10205861030281443,1000.0,complete
TX,2016,lower,118,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-05356235A3A9AD50938D,LCAND-763028F85F21380DD375,FIN-D841394F886DF0B45EBB,FIN-B1D448AC02888FDAF726,182560.13,275262.92,observed_positive,observed_positive,1,-0.40881072322740597,1000.0,complete
TX,2016,lower,119,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-819EAD2D46949243905A,,FIN-B218781F7B8F9633255D,,176343.62,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,12,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-114E828C7251434F411B,,FIN-9A73FDB4E5D59156CEFC,,429306.32,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,120,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-276AD4C32EC656E9674B,,FIN-BF20051235DE43B74CEE,,163257.63,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,121,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-2B07E3A18F0A80B9995E,,FIN-0CB614B8D53532FE0D2A,,697606.87,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,122,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-E5185AF717912C3E8C7C,,FIN-DA325ADDDB26C6A2F31D,,445489.74,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,123,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-CC4F5CD51D28CCC65ADD,,FIN-312386B2125DA828D81D,,219823.24,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,124,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-8BDB74D5D58DA8C78489,,FIN-C2BC932F50EC6D5084D1,,272680.96,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,125,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-406BEA4DA275832E64AA,,FIN-E0E3DC8300DAB71AB632,,235085.28,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,126,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-7EC3E2EE7D985DD130AA,LCAND-D1DAF32C2B5D6E473EC7,FIN-75B027DC194F463BB9D0,FIN-5D3F668066ED364FEEA9,7296.5,0.0,observed_positive,observed_zero,1,2.1158337391207054,1000.0,complete
TX,2016,lower,127,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-065A1CF0FD8149A90D6A,,FIN-C7F39C621E70A9B9135F,,0.0,,observed_zero,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,128,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-378DAD21A7B7D498D489,,FIN-33728E3FDDF8ECC613E4,,365142.86,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,129,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-034F1DCE47A503E01798,,FIN-48805CD58A8356C827F7,,155151.33000000002,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,13,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-819C68370D1E25013F24,LCAND-AD1032CEB1150B201982,FIN-B40C8822FDE432FE361A,FIN-7DAE4580636CB165D4B7,,,review_boundary_spanning_report,review_boundary_spanning_report,0,,1000.0,incomplete_finance_observation
TX,2016,lower,130,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-8AC9C6BBA4C25342E17B,,FIN-E5331FAB001D75266A45,,0.0,,observed_zero,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,131,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-3A80A4A1141141247543,,FIN-9E81A7426E46E16019CF,,104338.94,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,132,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-490F7ACDA1D22964007F,,FIN-3896BEE9A5F7BC87B336,,155390.08000000002,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,133,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-87686673808AED79203B,,FIN-6342B894FBF46C3FB9B8,,0.0,,observed_zero,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,134,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-ED9816F0CE05D5410266,LCAND-F616EE2391BD3736F10E,FIN-CD221E7A708A6EB96BE0,FIN-E81FD8DB2DFD751483CA,218617.37,1046043.41,observed_positive,observed_positive,1,-1.5618388664611709,1000.0,complete
TX,2016,lower,135,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-866D4EAF94C37B6ED95A,LCAND-CCD42C1BBFC93CF0941E,FIN-518EA8FE61FBED6C731D,FIN-D59BF3FFCED2810D58DC,4897.63,160545.83000000002,observed_positive,observed_positive,1,-3.3102383041999874,1000.0,complete
TX,2016,lower,136,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-D1D72117E2681DC3D1E0,LCAND-707E809BBB68F5FA394D,FIN-FC22A86B792B88BC70F6,FIN-4D1FA4DA4EB6E20C0D25,2320.8,303301.26,observed_positive,observed_positive,1,-4.517812479788335,1000.0,complete
TX,2016,lower,137,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-E5BFFE907C755807950F,LCAND-2CC2D3BA481F1D50C3C6,FIN-39A8F65332B3CBF48689,FIN-20ED0C53F5E1BFDBE10F,301835.09,7270.0,observed_positive,observed_positive,1,3.6005538908861925,1000.0,complete
TX,2016,lower,138,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-52B37AAAB4D27D106307,,FIN-08797FB03D5CB561D981,,183870.66,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,139,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-D09AE1E8AB25A9E2FFFC,,FIN-6BC42C56016B393217ED,,55578.72,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,14,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-7A6F9FA4EBC8585638FC,,FIN-A37D0D71557E4E878025,,477657.02,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,140,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-D1FB77A513129D0B4BDE,,FIN-8F508C00C2BA61551D8F,,124996.79,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,141,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-E4BCB0AB35B5DF3D0B64,,FIN-846BB0402166D801E2EA,,572195.33,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,142,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-F419648E88FA294EFD2E,,FIN-3F1C1AA6481D5C6501D6,,107763.06,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,143,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-FC45B0C369CAF712C56E,,FIN-997B0093214AC11F789C,,117591.71,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,144,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-F4B0D04D0BB0E316CB51,LCAND-23EB9C576D123A85B5D3,FIN-3FC0A0B421CAF29C9A55,FIN-3B91D5414EB090FC0B76,363622.25,121799.9,observed_positive,observed_positive,1,1.088305684783781,1000.0,complete
TX,2016,lower,145,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-F8DF9F11886197402FDF,,FIN-F3778BCA38C65EE493C2,,277480.63,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,146,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-F6B120E573D103F667D9,,FIN-8FFA7BB11C2F0BD350D3,,68156.38,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,147,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-8AE968685EB006D6EC1C,LCAND-CE4915ECC15AB23F6108,FIN-BA086EB7F441C850DB0F,FIN-23D791D5F42411E44192,417925.44,375.0,observed_positive,observed_positive,1,5.719239225475036,1000.0,complete
TX,2016,lower,148,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-EBCCCD4D2F37757AA940,,FIN-235F51114A51408E7ADC,,225430.77,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,149,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-994338A4E28C55EE734C,LCAND-4485777502E31BD36F2B,FIN-E5857C7962A8F43D96F8,FIN-26CF3B7DFD2D19F6A836,245039.75000000003,62511.62000000001,observed_positive,observed_positive,1,1.354270226961094,1000.0,complete
TX,2016,lower,15,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-273A8E9C195823DB4B6D,,FIN-5BFB1F1810F01D0C5781,,96056.49,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,150,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-DBA95018972D7F1EED37,LCAND-CB17112EEF6E5A020A30,FIN-AEFDA2B4D84B16A90CEA,FIN-224627BA9E000BB7ADE7,17755.0,352276.62,observed_positive,observed_positive,1,-2.9357909925871724,1000.0,complete
TX,2016,lower,16,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-7DC7DE961B73FBE5DBCE,,FIN-140BDB11E9345C8EAEEF,,212072.88,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,17,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-68618DA5B6DFF7BB0193,,FIN-CD7C5C59F33A5953A31F,,733287.9700000001,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,18,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-79AF676D722CEB46DE97,,FIN-E3F0AC43E620F07144C8,,520273.33,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,19,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-9F7C32A21F8CBAF9CA63,,FIN-0C5E44FE85CFAC3D3990,,96583.48,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,2,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-606DD846928678524EBA,,FIN-A7963D2B091F9BF82BAB,,548130.08,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,20,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-3667A4C640DE50080BD7,,FIN-8EF673968C99BE5ABD6D,,195633.77,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,21,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-B103056C1C3489480160,,FIN-EA8532394A39401B58EC,,0.0,,observed_zero,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,22,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-04BD86C085326ED32A72,,FIN-DEE00CBE08387ED09F75,,177531.37,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,23,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-6FAC755A0907A6996B57,LCAND-31F3326DF909ACD8AA6C,FIN-0D29A064796B88D7B448,FIN-7532FB569881D3491052,31033.7,520663.5,observed_positive,observed_positive,1,-2.7902342703475624,1000.0,complete
TX,2016,lower,24,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-E734CD12E05098930CAD,,FIN-B7903D48025CD1D6CC93,,0.0,,observed_zero,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,25,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-19D121E16A78674118AF,,FIN-882629104D256C5552DE,,475080.1,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,26,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-B595578D5B7515ACB05E,LCAND-D48EEB20C6E0767A632E,FIN-1A0DAEDA4147CE16CBBB,FIN-1A5BFBC03187D8E20CC7,34209.18,153933.7,observed_positive,observed_positive,1,-1.481690439418712,1000.0,complete
TX,2016,lower,27,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-55A4D0DC1EE81D659B77,LCAND-ED8EFBB2966AC2347BA9,FIN-FC6BD489EF928F4047CC,FIN-7148A498CF2DDE428255,49580.22,0.0,observed_positive,observed_zero,1,3.9235605907776345,1000.0,complete
TX,2016,lower,28,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-2A332DA5DAFB10E35EA5,,FIN-488C139379C959D9F0F6,,0.0,,observed_zero,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,29,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-2BAAF9FCE323BE8464AD,LCAND-6BF463369B0649263E39,FIN-E20DDD640F8CE9AD1129,FIN-4A33D64A13FC21A94851,24032.97,0.0,observed_positive,observed_zero,1,3.2201937560152922,1000.0,complete
TX,2016,lower,3,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-3C8CC591C73247EEDC08,,FIN-B744F577B72AC6524103,,130630.88,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,30,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-BCD28C588B9E21C89992,,FIN-FA0E97F9F02E45FBC8B0,,182155.81,,observed_positive,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,31,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-A46A703EA02187AEADAC,,FIN-B9E812EABCB283B73EED,,256368.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
TX,2016,lower,32,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-106E602D42ED88E78AC7,,FIN-1292131AC4F99560662E,,1632934.12,,observed_positive,0,,1000.0,not_democratic_republican_contest
