state,year,chamber,district,heda_dem_votes,heda_rep_votes,heda_total_votes,dem_two_party_share,heda_dem_margin,precinct_fragment_rows,office,baseline_dem_votes,baseline_rep_votes,context_fragment_rows,split_context_rows,expected_context_groups,allocated_context_groups,incomplete_context_groups,baseline_dem_margin,baseline_allocation_quality,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,model_eligible_permissive,model_eligible,heda_dem_vote_delta,heda_rep_vote_delta,result_source,baseline_source,panel_source,baseline_office,minimum_party_vote_coverage,allocated_votes,source_votes,source_legislative_turnout,matched_legislative_turnout,legislative_turnout_join_coverage,cycle_gate,coverage_gate,allocated_context_votes,statewide_context_votes,minimum_party_context_footprint_share,staging_reconciliation_gate,reconciliation_status,legislative_turnout
TX,2004,house,138,13201.0,23217.0,36418.0,0.3624855840518425,-0.275028831896315,27.0,USP,14943.0,22706.0,27.0,0.0,27.0,27.0,0.0,-20.61940556190072,whole_precincts,13201.0,23217.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"ashmead, fred","bohac, dwayne",13201.0,23217.0,-27.5028831896315,-6.883477627730787,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,140,12061.0,5821.0,17882.0,0.6744771278380495,0.3489542556760989,33.0,USP,10458.0,7899.0,33.0,0.0,33.0,33.0,0.0,13.940186304951787,whole_precincts,12061.0,5821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"bailey, kevin","large, don",12061.0,5821.0,34.895425567609884,20.955239262658097,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,142,28969.0,7175.0,36144.0,0.8014884904825144,0.6029769809650287,61.0,USP,27854.0,8757.0,61.0,0.0,61.0,61.0,0.0,52.16191854906995,whole_precincts,28969.0,7175.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"dutton, harold v, jr","morones, matthew t",28969.0,7175.0,60.29769809650288,8.135779547432925,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,house,149,20694.0,20662.0,41356.0,0.5003868846116646,0.0007737692233291,23.0,USP,19691.0,22604.0,23.0,0.0,23.0,23.0,0.0,-6.887338928951412,whole_precincts,20695.0,20662.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"vo, hubert","heflin, talmadge",20695.0,20662.0,0.0797930217375535,6.967131950688966,-1.0,True,True,True,-1.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,senate,10,107853.0,156831.0,264684.0,0.4074783515437276,-0.1850432969125447,329.0,USP,111695.0,164647.0,329.0,0.0,329.0,329.0,0.0,-19.161763322260096,whole_precincts,107853.0,156831.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"hill, andrew b","brimer, kenneth (kim)",107853.0,156831.0,-18.50432969125448,0.6574336310056204,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,senate,26,105625.0,73943.0,179568.0,0.5882172770204045,0.176434554040809,266.0,USP,98868.0,90811.0,266.0,0.0,266.0,266.0,0.0,4.247702697715615,whole_precincts,105625.0,74070.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"vandeputte, leticia","valdez, jim",105625.0,74070.0,17.560310526169342,13.312607828453729,1.0,True,True,True,0.0,-127.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,senate,30,81810.0,182705.0,264515.0,0.3092830274275561,-0.3814339451448878,360.0,USP,74477.0,203248.0,360.0,0.0,360.0,360.0,0.0,-46.366369610225945,whole_precincts,81614.0,182057.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"gibbs, paul s","estes, craig",81614.0,182057.0,-38.09406419363525,8.272305416590697,-1.0,True,True,True,196.0,648.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2004,senate,31,46554.0,170283.0,216837.0,0.2146958314309827,-0.5706083371380346,292.0,USP,43465.0,180428.0,292.0,0.0,292.0,292.0,0.0,-61.17341765932834,whole_precincts,46556.0,170299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"miller, elaine k","seliger, kel",46556.0,170299.0,-57.06255331903807,4.11086434029027,0.0,True,True,True,-2.0,-16.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,2,11926.0,18783.0,30709.0,0.3883552053144029,-0.2232895893711941,64.0,USS,8758.0,22893.0,64.0,0.0,64.0,64.0,0.0,-44.658936526492056,whole_precincts,11926.0,18783.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"cornuaud, scott","flynn, dan",11926.0,18783.0,-22.32895893711941,22.32997758937265,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,3,19594.0,14026.0,33620.0,0.5828078524687685,0.1656157049375372,111.0,USS,10947.0,21526.0,111.0,0.0,111.0,111.0,0.0,-32.57783389277246,whole_precincts,19632.0,14032.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"homer, mark","hollingsworth, kirby",19632.0,14032.0,16.634980988593156,49.21281488136562,1.0,True,True,True,-38.0,-6.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,4,13128.0,21547.0,34675.0,0.3786012977649603,-0.2427974044700793,74.0,USS,10235.0,25237.0,74.0,0.0,74.0,74.0,0.0,-42.29251240414976,whole_precincts,13128.0,21547.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"gleason, k j (bear)","brown, betty",13128.0,21547.0,-24.27974044700793,18.012771957141823,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,7,8701.0,20810.0,29511.0,0.294839212497035,-0.41032157500593,37.0,USS,7663.0,22358.0,37.0,0.0,37.0,37.0,0.0,-48.9490689850438,whole_precincts,8701.0,20810.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"franklin, patrick","merritt, tommy",8701.0,20810.0,-41.032157500593,7.9169114844508,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,8,12938.0,17766.0,30704.0,0.4213783220427305,-0.1572433559145388,95.0,USS,9327.0,20969.0,95.0,0.0,95.0,95.0,0.0,-38.42751518352258,whole_precincts,12938.0,17767.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"davis, sharon c","cook, byron",12938.0,17767.0,-15.727080280084676,22.700434903437905,-1.0,True,True,True,0.0,-1.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,10,12514.0,25195.0,37709.0,0.3318571163382747,-0.3362857673234506,68.0,USS,9723.0,27650.0,68.0,0.0,68.0,68.0,0.0,-47.96778422925642,whole_precincts,12516.0,25196.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"horn, kerry l","pitts, james r (jim)",12516.0,25196.0,-33.623249893932964,14.344534335323452,-1.0,True,True,True,-2.0,-1.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,11,17603.0,15918.0,33521.0,0.5251334984039856,0.0502669968079711,91.0,USS,9504.0,23882.0,91.0,0.0,91.0,91.0,0.0,-43.06595578985203,whole_precincts,17603.0,15918.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hopson, chuck","durrett, larry k",17603.0,15918.0,5.026699680797112,48.09265547064915,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,12,20747.0,15707.0,36454.0,0.56912821638229,0.13825643276458,94.0,USS,12896.0,23760.0,94.0,0.0,94.0,94.0,0.0,-29.63771278917504,whole_precincts,20747.0,15707.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"mcreynolds, jim","anderson, jody",20747.0,15707.0,13.825643276458004,43.46335606563304,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,15,9597.0,30880.0,40477.0,0.2370976109889566,-0.5258047780220866,39.0,USS,8952.0,32869.0,39.0,0.0,39.0,39.0,0.0,-57.18897204753593,whole_precincts,9597.0,30880.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"miller, sammie","eissler, rob",9597.0,30880.0,-52.58047780220866,4.608494245327265,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,16,7963.0,23945.0,31908.0,0.2495612385608625,-0.500877522878275,40.0,USS,6888.0,24724.0,40.0,0.0,40.0,40.0,0.0,-56.421612046058456,whole_precincts,7963.0,23945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"poland, pat","creighton, c brandon",7963.0,23945.0,-50.08775228782751,6.33385975823095,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,17,19640.0,19225.0,38865.0,0.5053389939534285,0.010677987906857,103.0,USS,14018.0,24796.0,103.0,0.0,103.0,103.0,0.0,-27.768331014582365,whole_precincts,19640.0,19225.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"cook, robert l (robby)","kleinschmidt, tim",19640.0,19225.0,1.067798790685707,28.836129805268072,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,19,11957.0,16087.0,28044.0,0.4263657110255313,-0.1472685779489373,70.0,USS,9321.0,18011.0,70.0,0.0,70.0,70.0,0.0,-31.794233865066587,whole_precincts,11957.0,16082.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"clayton, paul d","hamilton, mike (tuffy)",11957.0,16082.0,-14.711651628089449,17.08258223697714,-1.0,True,True,True,0.0,5.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,20,18006.0,31158.0,49164.0,0.3662435928728337,-0.2675128142543324,62.0,USS,15391.0,33752.0,62.0,0.0,62.0,62.0,0.0,-37.36239138839713,whole_precincts,18006.0,31158.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"stauber, jim","gattis, dan m",18006.0,31158.0,-26.751281425433245,10.611109962963884,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,27,20904.0,13494.0,34398.0,0.6077097505668935,0.2154195011337868,63.0,USS,17907.0,15722.0,63.0,0.0,63.0,63.0,0.0,6.49736834279937,whole_precincts,20898.0,13475.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"olivo, dora","bryant, ken",20898.0,13475.0,21.595438280045386,15.098069937246017,1.0,True,True,True,6.0,19.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,28,14754.0,25015.0,39769.0,0.370992481581131,-0.2580150368377379,62.0,USS,12258.0,27454.0,62.0,0.0,62.0,62.0,0.0,-38.265511684125705,whole_precincts,14760.0,25109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"bottos, dorothy","zerwas, john",14760.0,25109.0,-25.95751084802729,12.308000836098415,0.0,True,True,True,-6.0,-94.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,29,13908.0,21221.0,35129.0,0.3959122092857753,-0.2081755814284494,51.0,USS,11594.0,23265.0,51.0,0.0,51.0,51.0,0.0,-33.480593247081096,whole_precincts,13908.0,21221.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"dinovo, anthony a","dawson, glenda",13908.0,21221.0,-20.81755814284494,12.663035104236156,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,32,17609.0,16823.0,36470.0,0.5114138011152416,0.0228276022304832,76.0,USS,11706.0,23484.0,76.0,0.0,76.0,76.0,0.0,-33.469735720375105,whole_precincts,17607.0,16840.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"garcia, juan m","seaman, gene",17607.0,16840.0,2.2266089935262867,35.69634471390139,-1.0,True,True,True,2.0,-17.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,33,14153.0,13023.0,27176.0,0.5207904032970267,0.0415808065940535,44.0,USS,11115.0,15128.0,44.0,0.0,44.0,44.0,0.0,-15.291696833441298,whole_precincts,14154.0,13023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ortiz, solomon p, jr","mccomb, joe",14154.0,13023.0,4.161607241417375,19.45330407485867,0.0,True,True,True,-1.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,35,16042.0,12780.0,30445.0,0.556588716952328,0.1131774339046561,108.0,USS,12376.0,17175.0,108.0,0.0,108.0,108.0,0.0,-16.239721160028424,whole_precincts,16042.0,12780.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"toureilles, yvonne g","esparza, michael",16042.0,12780.0,11.317743390465616,27.55746455049404,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,38,11335.0,5054.0,17728.0,0.6916224296784429,0.3832448593568857,44.0,USS,8297.0,8312.0,44.0,0.0,44.0,44.0,0.0,-0.0903124811848997,whole_precincts,11335.0,5054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"lucio, eddie, iii 2","cavazos, luis",11335.0,5054.0,38.32448593568857,38.414798416873474,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,45,25090.0,14949.0,40039.0,0.626639026948725,0.25327805389745,72.0,USS,15509.0,23706.0,72.0,0.0,72.0,72.0,0.0,-20.90271579752645,whole_precincts,25080.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"rose, patrick m","neuhaus, jim",25080.0,14949.0,25.309150865622424,46.21186666314888,1.0,True,True,True,10.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,47,26975.0,24447.0,51422.0,0.5245809186729415,0.049161837345883,43.0,USS,23960.0,28127.0,43.0,0.0,43.0,43.0,0.0,-8.00007679459366,whole_precincts,26975.0,24447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"bolton, valinda","welch, bill",26975.0,24447.0,4.916183734588309,12.916260529181969,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,50,25098.0,13681.0,38779.0,0.6472059619897367,0.2944119239794734,40.0,USS,18568.0,20584.0,40.0,0.0,40.0,40.0,0.0,-5.149162239476911,whole_precincts,25098.0,13681.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"strama, mark","fleece, jeff",25098.0,13681.0,29.441192397947344,34.590354637424255,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,52,16520.0,18853.0,37371.0,0.4670228705509852,-0.0659542588980295,52.0,USS,14061.0,22644.0,52.0,0.0,52.0,52.0,0.0,-23.38373518594197,whole_precincts,16520.0,18853.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"felthauser, karen","krusee, michael (mike)",16520.0,18853.0,-6.595425889802957,16.788309296139012,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,54,9800.0,16312.0,26112.0,0.3753063725490196,-0.2493872549019608,48.0,USS,8694.0,17696.0,48.0,0.0,48.0,48.0,0.0,-34.11140583554376,whole_precincts,9802.0,16314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"lindsay, edward","aycock, jimmie d",9802.0,16314.0,-24.93490580487057,9.176500030673186,0.0,True,True,True,-2.0,-2.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,55,8834.0,17424.0,26258.0,0.3364308020412827,-0.3271383959174347,35.0,USS,8935.0,22204.0,35.0,0.0,35.0,35.0,0.0,-42.612158386589165,whole_precincts,8837.0,17428.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"smith, bill j 2","delisi, dianne w",8837.0,17428.0,-32.708928231486766,9.9032301551024,-1.0,True,True,True,-3.0,-4.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,58,11419.0,21766.0,33185.0,0.3441012505650143,-0.3117974988699714,50.0,USS,8997.0,25637.0,50.0,0.0,50.0,50.0,0.0,-48.045273430732806,whole_precincts,11419.0,21766.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"kauffman, greg a","orr, rob",11419.0,21766.0,-31.179749886997136,16.86552354373567,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,59,12190.0,15226.0,27416.0,0.4446308724832215,-0.110738255033557,85.0,USS,7244.0,19487.0,85.0,0.0,85.0,85.0,0.0,-45.800755676929406,whole_precincts,12198.0,15235.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"casbeer, ernie","miller, sid",12198.0,15235.0,-11.07060839135348,34.730147285575924,-1.0,True,True,True,-8.0,-9.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,60,10657.0,24249.0,34906.0,0.3053056781069157,-0.3893886437861685,87.0,USS,8877.0,26813.0,87.0,0.0,87.0,87.0,0.0,-50.25497338189969,whole_precincts,10645.0,24223.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mckelvain, robert","keffer, james l (jim)",10645.0,24223.0,-38.94114947803144,11.313823903868254,-1.0,True,True,True,12.0,26.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,62,12725.0,20031.0,32756.0,0.3884784466967884,-0.2230431066064232,75.0,USS,10590.0,21751.0,75.0,0.0,75.0,75.0,0.0,-34.51037382888593,whole_precincts,12725.0,20031.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"veeck, peter (pete)","phillips, larry",12725.0,20031.0,-22.30431066064233,12.206063168243606,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,64,12888.0,19268.0,32156.0,0.4007961189202637,-0.1984077621594725,43.0,USS,11176.0,20795.0,43.0,0.0,43.0,43.0,0.0,-30.086641018422945,whole_precincts,12888.0,19266.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mcleod, john","crownover, myra",12888.0,19266.0,-19.83579025937675,10.250850759046196,-1.0,True,True,True,0.0,2.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,69,17571.0,11966.0,29537.0,0.5948809967159834,0.1897619934319666,50.0,USS,8077.0,21087.0,50.0,0.0,50.0,50.0,0.0,-44.60979289535043,whole_precincts,17571.0,11966.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"farabee, david","craft, shirley",17571.0,11966.0,18.97619934319667,63.5859922385471,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,70,12265.0,30062.0,42327.0,0.2897677605311031,-0.4204644789377938,60.0,USS,11242.0,32670.0,60.0,0.0,60.0,60.0,0.0,-48.79759519038076,whole_precincts,12265.0,30062.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"koster, rick","paxton, ken",12265.0,30062.0,-42.04644789377939,6.751147296601374,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,71,12547.0,18026.0,30573.0,0.4103947927910247,-0.1792104144179505,50.0,USS,6371.0,24014.0,50.0,0.0,50.0,50.0,0.0,-58.06483462234655,whole_precincts,12574.0,18026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"hailey, mel","king, susan l",12574.0,18026.0,-17.81699346405229,40.24784115829426,0.0,True,True,True,-27.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,75,10413.0,5435.0,15848.0,0.6570545179202423,0.3141090358404846,37.0,USS,8162.0,7501.0,37.0,0.0,37.0,37.0,0.0,4.220136627721382,whole_precincts,10413.0,5435.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"quintanilla, chente","johnson, paul, jr",10413.0,5435.0,31.41090358404846,27.19076695632708,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,83,10161.0,27887.0,38048.0,0.2670574011774601,-0.4658851976450799,87.0,USS,7504.0,30191.0,87.0,0.0,87.0,87.0,0.0,-60.18570102135562,whole_precincts,10161.0,27887.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"miller, john e 2","jones, delwin",10161.0,27887.0,-46.58851976450799,13.597181256847628,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,84,8068.0,15751.0,23819.0,0.3387211889667912,-0.3225576220664176,50.0,USS,7203.0,16292.0,50.0,0.0,50.0,50.0,0.0,-38.68482655884231,whole_precincts,8068.0,15751.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mayfield, pearlie","isett, carl h",8068.0,15751.0,-32.255762206641755,6.429064352200555,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
TX,2006,house,85,14321.0,14100.0,28421.0,0.5038879701629078,0.0077759403258154,157.0,USS,7824.0,20730.0,157.0,0.0,157.0,157.0,0.0,-45.19857112838832,whole_precincts,14323.0,14106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"heflin, joe","landtroop, jim",14323.0,14106.0,0.7633050758028773,45.96187620419119,0.0,True,True,True,-2.0,-6.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
