canonical_candidate_id,person_id,candidate,cycle,chamber,district,party,candidate_cmo,cmo_tail,cmo_extremity,cmo_priority_valid,identity_researchable,missing_core_issues,missing_all_issues,prior_attempts,latest_result_status,social_query,economic_query,archive_query,search_url,priority_score,tail_rank
AL-1994-house-48-R-HAWKINS,ALPERSON-HAWKINS,John H Hawkins Jr,1994,house,48,R,40.77990818446413,high,40.77990818446413,True,True,21,81,2,identity_resolved_followup,"""John H Hawkins Jr"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""John H Hawkins Jr"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""John H Hawkins Jr"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22John+H+Hawkins+Jr%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,54.079908184464124,434
AL-1994-house-43-D-ROMEI,ALPERSON-ROMEI,David Romei,1994,house,43,D,-40.59044039341776,low,40.59044039341776,True,True,21,81,2,searched_no_new_specific_ontology_position,"""David Romei"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""David Romei"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""David Romei"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22David+Romei%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,53.890440393417755,427
AL-1994-house-43-R-SANDERSON,ALPERSON-SANDERSON,Allen Sanderson,1994,house,43,R,40.59044039341776,high,40.59044039341776,True,True,21,81,2,searched_no_new_specific_ontology_position,"""Allen Sanderson"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Allen Sanderson"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Allen Sanderson"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Allen+Sanderson%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,53.890440393417755,435
AL-2014-house-28-D-CRAIG-FORD,ALPERSON-CRAIG-FORD,Craig Ford,2014,house,28,D,46.05268102442159,high,46.05268102442159,True,True,5,51,2,prior_cycle_questionnaire_found_systemic_mapping_repaired,"""Craig Ford"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Craig Ford"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Craig Ford"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Craig+Ford%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,53.852681024421585,436
AL-2002-senate-11-D-PREIUTT-JIM,ALPERSON-PREIUTT-JIM,Jim Preuitt,2002,senate,11,D,40.9974916645605,high,40.9974916645605,True,True,19,79,2,new_evidence_added,"""Jim Preuitt"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Jim Preuitt"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Jim Preuitt"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Jim+Preuitt%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,53.6974916645605,437
AL-2006-house-6-D-SUE-SCHMITZ,ALPERSON-SUE-SCHMITZ,SUE SCHMITZ,2006,house,6,D,41.283132330708725,high,41.283132330708725,True,True,18,78,2,new_evidence_added,"""SUE SCHMITZ"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""SUE SCHMITZ"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""SUE SCHMITZ"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22SUE+SCHMITZ%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,53.68313233070872,438
AL-2002-house-22-R-STAMM-DAVID-L,ALPERSON-STAMM-DAVID-L,David L Stamm,2002,house,22,R,-44.26673501199534,low,44.26673501199534,True,True,7,64,2,searched_existing_structured_evidence_no_new_manual_position,"""David L Stamm"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""David L Stamm"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""David L Stamm"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22David+L+Stamm%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,53.21673501199534,428
AL-2002-house-29-D-PAGE-JACK,ALPERSON-PAGE-JACK,Jack Page III,2002,house,29,D,40.762907196558345,high,40.762907196558345,True,True,18,78,2,new_evidence_added,"""Jack Page III"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Jack Page III"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Jack Page III"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Jack+Page+III%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,53.16290719655834,439
AL-2002-senate-3-R-SMITH-TERRY,ALPERSON-SMITH-TERRY,Terry Smith,2002,senate,3,R,-44.13759605224583,low,44.13759605224583,True,True,7,63,2,searched_existing_structured_evidence_no_new_manual_position,"""Terry Smith"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Terry Smith"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Terry Smith"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Terry+Smith%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,53.03759605224583,429
AL-2010-house-32-R-RON-STRUZIK,ALPERSON-RON-STRUZIK,RON STRUZIK,2010,house,32,R,-44.58836372222364,low,44.58836372222364,True,True,6,58,2,searched_existing_structured_evidence_no_new_manual_position,"""RON STRUZIK"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""RON STRUZIK"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""RON STRUZIK"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22RON+STRUZIK%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,52.98836372222364,430
AL-2002-house-14-R-FRAZIER-ED,ALPERSON-FRAZIER-ED,Frazier Ed,2002,house,14,R,-43.3956640413729,low,43.3956640413729,True,True,9,66,2,searched_existing_structured_evidence_no_new_manual_position,"""Frazier Ed"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Frazier Ed"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Frazier Ed"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Frazier+Ed%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,52.9456640413729,431
AL-2006-senate-2-R-JIM-BURDEN,ALPERSON-JIM-BURDEN,JIM BURDEN,2006,senate,2,R,-39.411888409994695,low,39.411888409994695,True,True,21,81,2,searched_no_new_specific_ontology_position,"""JIM BURDEN"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""JIM BURDEN"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""JIM BURDEN"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22JIM+BURDEN%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,52.71188840999469,432
AL-2006-house-80-D-LESLEY-VANCE,ALPERSON-LESLEY-VANCE,Lesley Vance,2006,house,80,D,40.20050407205727,high,40.20050407205727,True,True,18,78,2,searched_existing_manual_evidence_no_new_position,"""Lesley Vance"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Lesley Vance"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Lesley Vance"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22Lesley+Vance%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,52.60050407205727,440
AL-1998-senate-26-D-LANGFORD,ALPERSON-LANGFORD,Charles D Langford,1998,senate,26,D,39.9011816566116,high,39.9011816566116,True,True,19,78,2,new_evidence_added,"""Charles D Langford"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Charles D Langford"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Charles D Langford"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Charles+D+Langford%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,52.5511816566116,441
AL-2010-senate-8-R-SHADRACK-MCGILL,ALPERSON-SHADRACK-MCGILL,SHADRACK McGILL,2010,senate,8,R,-39.51549451306904,low,39.51549451306904,True,True,20,79,2,new_evidence_added,"""SHADRACK McGILL"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""SHADRACK McGILL"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""SHADRACK McGILL"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22SHADRACK+McGILL%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,52.46549451306904,433
AL-2010-house-61-R-FRANK-CHANDLER,ALPERSON-FRANK-CHANDLER,FRANK CHANDLER,2010,house,61,R,-38.96966169263322,low,38.96966169263322,True,True,20,79,2,searched_no_new_specific_ontology_position,"""FRANK CHANDLER"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""FRANK CHANDLER"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""FRANK CHANDLER"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22FRANK+CHANDLER%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,51.91966169263322,434
AL-1994-house-85-D-BAKER,ALPERSON-BAKER,Locy Sonny Baker,1994,house,85,D,38.56814393988176,high,38.56814393988176,True,True,21,81,2,searched_no_new_specific_ontology_position,"""Locy Sonny Baker"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Locy Sonny Baker"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Locy Sonny Baker"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Locy+Sonny+Baker%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,51.868143939881755,442
AL-1994-house-85-R-RALEY,ALPERSON-RALEY,Harold Raley,1994,house,85,R,-38.56814393988176,low,38.56814393988176,True,True,21,81,2,identity_resolved_but_no_issue_evidence,"""Harold Raley"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Harold Raley"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Harold Raley"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Harold+Raley%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,51.868143939881755,435
AL-2010-senate-8-D-LOWELL-BARRON,ALPERSON-LOWELL-BARRON,LOWELL BARRON,2010,senate,8,D,39.51549451306904,high,39.51549451306904,True,True,18,77,2,searched_existing_manual_evidence_no_new_position,"""LOWELL BARRON"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""LOWELL BARRON"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""LOWELL BARRON"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22LOWELL+BARRON%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,51.86549451306904,443
AL-2006-senate-2-D-TOM-BUTLER,ALPERSON-TOM-BUTLER,TOM BUTLER,2006,senate,2,D,39.411888409994695,high,39.411888409994695,True,True,18,78,2,new_evidence_added,"""TOM BUTLER"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""TOM BUTLER"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""TOM BUTLER"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22TOM+BUTLER%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,51.811888409994694,444
AL-2014-house-27-R-WILL-AINSWORTH,ALPERSON-WILL-AINSWORTH,Will Ainsworth,2014,house,27,R,-39.05269553996723,low,39.05269553996723,True,True,19,79,2,new_evidence_added,"""Will Ainsworth"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Will Ainsworth"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Will Ainsworth"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Will+Ainsworth%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,51.752695539967235,436
AL-2010-house-61-D-ALAN-HARPER,ALPERSON-ALAN-HARPER,ALAN HARPER,2010,house,61,D,38.96966169263322,high,38.96966169263322,True,True,19,79,2,new_evidence_added,"""ALAN HARPER"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""ALAN HARPER"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""ALAN HARPER"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22ALAN+HARPER%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,51.66966169263322,445
AL-2014-house-27-D-JEFF-MCLAUGHLIN,ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,house,27,D,39.05269553996723,high,39.05269553996723,True,True,19,76,2,new_evidence_added,"""Jeff McLaughlin"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Jeff McLaughlin"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Jeff McLaughlin"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Jeff+McLaughlin%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,51.60269553996723,446
AL-1998-house-22-D-HALL,ALPERSON-HALL,Albert Hall,1998,house,22,D,42.93758687155545,high,42.93758687155545,True,True,6,60,2,searched_existing_structured_evidence_no_new_same_cycle_position,"""Albert Hall"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Albert Hall"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Albert Hall"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Albert+Hall%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,51.43758687155545,447
AL-1994-house-64-D-WARREN,ALPERSON-WARREN,Warren,1994,house,64,D,37.97814897549931,high,37.97814897549931,True,True,21,81,2,identity_still_unresolved_no_issue_evidence,"""Warren"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Warren"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Warren"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Warren%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,51.278148975499306,448
AL-1994-house-64-R-BOWEN,ALPERSON-BOWEN,Bowen,1994,house,64,R,-37.97814897549931,low,37.97814897549931,True,True,21,81,2,identity_still_unresolved_no_issue_evidence,"""Bowen"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Bowen"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Bowen"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Bowen%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,51.278148975499306,437
AL-1998-house-22-R-HOLLINGSWORTH,ALPERSON-HOLLINGSWORTH,Randy Hollingsworth,1998,house,22,R,-42.93758687155545,low,42.93758687155545,True,True,4,62,2,searched_existing_structured_evidence_no_new_manual_position,"""Randy Hollingsworth"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Randy Hollingsworth"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Randy Hollingsworth"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Randy+Hollingsworth%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,51.037586871555455,438
AL-2006-house-40-R-TOM-SHELTON,ALPERSON-TOM-SHELTON,TOM SHELTON,2006,house,40,R,-42.26293494232404,low,42.26293494232404,True,True,6,63,2,searched_existing_structured_evidence_no_new_manual_position,"""TOM SHELTON"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""TOM SHELTON"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""TOM SHELTON"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22TOM+SHELTON%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,50.912934942324036,439
AL-1998-senate-3-R-BUCHANAN,ALPERSON-BUCHANAN,Jack Buchanan,1998,senate,3,R,-37.294609803393286,low,37.294609803393286,True,True,21,81,2,searched_no_new_evidence,"""Jack Buchanan"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Jack Buchanan"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Jack Buchanan"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Jack+Buchanan%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,50.59460980339328,440
AL-1994-house-50-D-SMITH,ALPERSON-SMITH,Smith,1994,house,50,D,-37.12294740230303,low,37.12294740230303,True,True,21,81,2,identity_resolved_no_issue_evidence,"""Smith"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Smith"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Smith"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Smith%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,50.42294740230303,441
