result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count
2142,JEFFERSON,5035 - FULLNESS CHRISTIA,5035 FULLNESS CHRISTIA,FULLNESS CHRISTIA,Jefferson 2014 General Precinct.xls,contest_rows,False,010735209,5209,Macedonia Christian Church,MACEDONIA CHRISTIAN CHURCH,review,59.19,6.25,1,CALVARY RESURRECTION CHRISTIAN CHURCH,52.94,FULTONDALE FIRST BAPTIST CHURCH,50.29,False,True,low_or_ambiguous_score,,,True,,,,,,,56,18,1.0000000000000002,0.9999999932031292,,,no_election_evidence,False,False,False,010735209,Macedonia Christian Church,59.19,6.25,district_constrained_review,186
2143,JEFFERSON,5040 - LAKESIDE BAPTIST,5040 LAKESIDE BAPTIST,LAKESIDE BAPTIST,Jefferson 2014 General Precinct.xls,contest_rows,False,010731510,1510,Oak Grove First Baptist Church,OAK GROVE FIRST BAPTIST CHURCH,review,85.5,0.0,3,HUNTER STREET BAPTIST CHURCH,85.5,FULTONDALE FIRST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,16,5,0.9999999999999963,0.9999999819870986,,,no_election_evidence,False,False,False,010731510,Oak Grove First Baptist Church,85.5,0.0,district_constrained_review,186
2144,JEFFERSON,5050 - HOMEWOOD PUBLIC L,5050 HOMEWOOD PUBLIC L,HOMEWOOD PUBLIC L,Jefferson 2014 General Precinct.xls,contest_rows,False,010734606,4606,Homewood Public Library,HOMEWOOD PUBLIC LIBRARY,review,89.06,3.56,1,FIVE POINTS WEST PUBLIC LIBRARY,85.5,MAURICE L WEST COMMUNITY CENTER,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,46,16;18,0.9999999999999996,0.922463955615733,,,no_election_evidence,False,False,False,010734606,Homewood Public Library,89.06,3.56,district_constrained_review,186
2145,JEFFERSON,5060 - SAINT PETER THE A,5060 SAINT PETER THE A,SAINT PETER THE A,Jefferson 2014 General Precinct.xls,contest_rows,False,010734703,4703,Saint Peter The Apostle Catholic Church,SAINT PETER THE APOSTLE CATHOLIC CHURCH,review,90.0,0.0,2,SAINT PETER THE APOSTLE CATHOLIC CHURCH,90.0,KERMIT A JOHNSON ELEMENTARY SCHOOL,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,47,16,0.999999459034434,1.000000000000001,,,no_election_evidence,False,False,False,010734703,Saint Peter The Apostle Catholic Church,90.0,0.0,district_constrained_review,186
2146,JEFFERSON,5070 - NEW MERKLE CAHABA,5070 NEW MERKLE CAHABA,NEW MERKLE CAHABA,Jefferson 2014 General Precinct.xls,contest_rows,False,010734805,4805,New Merkle-Cahaba Heights Center,NEW MERKLE CAHABA HEIGHTS CENTER,review,90.0,4.5,1,NEW BETHLEHEM BAPTIST CHURCH,85.5,SHADES CAHABA ELEMENTARY SCHOOL,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,48,16,0.9999999999999993,0.9999999369714394,,,no_election_evidence,False,False,False,010734805,New Merkle-Cahaba Heights Center,90.0,4.5,district_constrained_review,186
2148,JEFFERSON,5090 - LEEDS FIRST UNITE,5090 LEEDS FIRST UNITE,LEEDS FIRST UNITE,Jefferson 2014 General Precinct.xls,contest_rows,False,010734509,4509,Leeds First United Methodist Church,LEEDS FIRST UNITED METHODIST CHURCH,review,90.0,4.5,1,OAK GROVE FIRST BAPTIST CHURCH,85.5,FULTONDALE FIRST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,45,15,0.9999998674139264,0.9999999939177395,,,no_election_evidence,False,False,False,010734509,Leeds First United Methodist Church,90.0,4.5,district_constrained_review,186
2149,JEFFERSON,5100 - BLUFF PARK UNITED,5100 BLUFF PARK UNITED,BLUFF PARK UNITED,Jefferson 2014 General Precinct.xls,contest_rows,False,010734604,4604,Bluff Park United Methodist Church,BLUFF PARK UNITED METHODIST CHURCH,review,90.0,4.5,1,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,85.5,PLEASANT HILL UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,46,16,1.0000000000000018,0.9999999358003461,,,no_election_evidence,False,False,False,010734604,Bluff Park United Methodist Church,90.0,4.5,district_constrained_review,186
2150,JEFFERSON,5110 - MOUNTAIN BROOK CI,5110 MOUNTAIN BROOK CI,MOUNTAIN BROOK CI,Jefferson 2014 General Precinct.xls,contest_rows,False,010734609,4609,Mountain Brook City Hall,MOUNTAIN BROOK CITY HALL,review,85.81,0.31,3,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,85.5,MOUNTAIN BROOK FIRE STATION 2,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,46,15;18,0.9999989514991724,0.8442138215483032,,,no_election_evidence,False,False,False,010734609,Mountain Brook City Hall,85.81,0.31,district_constrained_review,186
2151,JEFFERSON,5120 - HORIZON CHURCH,5120 HORIZON CHURCH,HORIZON CHURCH,Jefferson 2014 General Precinct.xls,contest_rows,False,010734802,4802,Mountain Chapel United Methodist Church,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,review,85.5,0.0,3,MOUNTAINTOP COMMUNITY CHURCH,85.5,CALVARY RESURRECTION CHRISTIAN CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,48,16,0.9999999826639845,0.9999999704699102,,,no_election_evidence,False,False,False,010734802,Mountain Chapel United Methodist Church,85.5,0.0,district_constrained_review,186
2152,JEFFERSON,5130 - MOUNTAIN BROOK FI,5130 MOUNTAIN BROOK FI,MOUNTAIN BROOK FI,Jefferson 2014 General Precinct.xls,contest_rows,False,010734804,4804,Mountain Brook Fire Station #2,MOUNTAIN BROOK FIRE STATION 2,review,90.0,4.19,1,MOUNTAIN BROOK CITY HALL,85.81,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,48,15,1.0000000000000009,0.9999992030975976,,,no_election_evidence,False,False,False,010734804,Mountain Brook Fire Station #2,90.0,4.19,district_constrained_review,186
2154,JEFFERSON,5150 - MCELWAIN BAPTIST,5150 MCELWAIN BAPTIST,MCELWAIN BAPTIST,Jefferson 2014 General Precinct.xls,contest_rows,False,010734501,4501,Mcelwain Baptist Church,MCELWAIN BAPTIST CHURCH,review,95.0,0.0,2,MCELWAIN BAPTIST CHURCH,95.0,OAK GROVE FIRST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,45,15,0.9999991318822781,0.9999999218008633,,,no_election_evidence,False,False,False,010734501,Mcelwain Baptist Church,95.0,0.0,district_constrained_review,186
2155,JEFFERSON,5160 - SAINT THOMAS EPIS,5160 SAINT THOMAS EPIS,SAINT THOMAS EPIS,Jefferson 2014 General Precinct.xls,contest_rows,False,010734803,4803,St. Thomas Episcopal Church,SAINT THOMAS EPISCOPAL CHURCH,review,90.0,4.5,1,SAINT MARK UNITED METHODIST CHURCH,85.5,SAINT LUKE S EPISCOPAL CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,43;48,16,0.9585645914697319,0.9999999622486918,,,no_election_evidence,False,False,False,010734803,St. Thomas Episcopal Church,90.0,4.5,district_constrained_review,186
2157,JEFFERSON,5180 - SAINT LUKE'S EPIS,5180 SAINT LUKE S EPIS,SAINT LUKE S EPIS,Jefferson 2014 General Precinct.xls,contest_rows,False,010734608,4608,Saint. Luke's Episcopal Church,SAINT LUKE S EPISCOPAL CHURCH,review,90.0,4.5,1,FULTONDALE SENIOR CITIZEN S CENTER,85.5,SAINT MARK UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,46,15,0.9999999999999994,0.9999999999999994,,,no_election_evidence,False,False,False,010734608,Saint. Luke's Episcopal Church,90.0,4.5,district_constrained_review,186
2160,JEFFERSON,5210 - HOMEWOOD EXCEPTIO,5210 HOMEWOOD EXCEPTIO,HOMEWOOD EXCEPTIO,Jefferson 2014 General Precinct.xls,contest_rows,False,010735213,5213,Homewood Exceptional Foundation,HOMEWOOD EXCEPTIONAL FOUNDATION,review,90.0,4.5,1,HOMEWOOD SATELLITE COURTHOUSE,85.5,WILLOW WOOD RECREATION CENTER,63.53,False,True,low_or_ambiguous_score,,,True,,,,,,,52,18,1.0000000000000002,0.9999999977190491,,,no_election_evidence,False,False,False,010735213,Homewood Exceptional Foundation,90.0,4.5,district_constrained_review,186
2161,JEFFERSON,5220 - TOWN VILLAGE VEST,5220 TOWN VILLAGE VEST,TOWN VILLAGE VEST,Jefferson 2014 General Precinct.xls,contest_rows,False,010734707,4707,Town Village-Vestavia Hills,TOWN VILLAGE VESTAVIA HILLS,review,90.0,4.5,1,ROSS BRIDGE WELCOME CENTER TOWN HALL,85.5,VESTAVIA HILLS UNITED METHODIST CHURCH,53.07,False,True,low_or_ambiguous_score,,,True,,,,,,,47;48,16,0.6656431239732031,1.0000000000000004,,,no_election_evidence,False,False,False,010734707,Town Village-Vestavia Hills,90.0,4.5,district_constrained_review,186
2162,JEFFERSON,5230 - HOOVER PUBLIC LIB,5230 HOOVER PUBLIC LIB,HOOVER PUBLIC LIB,Jefferson 2014 General Precinct.xls,contest_rows,False,010734801,4801,Hoover Public Library,HOOVER PUBLIC LIBRARY,review,89.47,3.97,1,FIVE POINTS WEST PUBLIC LIBRARY,85.5,HOOVER PARK AND RECREATION CENTER,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,47,16,0.9999991066514173,0.9999999999999999,,,no_election_evidence,False,False,False,010734801,Hoover Public Library,89.47,3.97,district_constrained_review,186
2163,JEFFERSON,5240 - SHADES CAHABA ELE,5240 SHADES CAHABA ELE,SHADES CAHABA ELE,Jefferson 2014 General Precinct.xls,contest_rows,False,010735214,5214,Shades Cahaba Elementary School,SHADES CAHABA ELEMENTARY SCHOOL,review,90.0,4.5,1,NEW MERKLE CAHABA HEIGHTS CENTER,85.5,SHADES CREST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,46;52,15;16,0.6553158395704614,0.6338444791123957,,,no_election_evidence,False,False,False,010735214,Shades Cahaba Elementary School,90.0,4.5,district_constrained_review,186
2164,JEFFERSON,5250 - CHURCH OF THE HIG,5250 CHURCH OF THE HIG,CHURCH OF THE HIG,Jefferson 2014 General Precinct.xls,contest_rows,False,010734802,4802,Mountain Chapel United Methodist Church,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,review,85.5,0.0,3,MOUNTAINTOP COMMUNITY CHURCH,85.5,CALVARY RESURRECTION CHRISTIAN CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,48,16,0.9999999826639845,0.9999999704699102,,,no_election_evidence,False,False,False,010734802,Mountain Chapel United Methodist Church,85.5,0.0,district_constrained_review,186
2165,JEFFERSON,5260 - MOUNTAIN BROOK EL,5260 MOUNTAIN BROOK EL,MOUNTAIN BROOK EL,Jefferson 2014 General Precinct.xls,contest_rows,False,010734607,4607,Mountain Brook Elementary School Community Room,MOUNTAIN BROOK ELEMENTARY SCHOOL COMMUNITY ROOM,review,90.0,4.19,1,MOUNTAIN BROOK CITY HALL,85.81,MOUNTAIN CHAPEL UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,46,15,1.0000000000000009,0.9999999980689452,,,no_election_evidence,False,False,False,010734607,Mountain Brook Elementary School Community Room,90.0,4.19,district_constrained_review,186
2167,JEFFERSON,5280 - BIRMINGHAM BOTANI,5280 BIRMINGHAM BOTANI,BIRMINGHAM BOTANI,Jefferson 2014 General Precinct.xls,contest_rows,False,010735216,5216,Birmingham Botanical Gardens,BIRMINGHAM BOTANICAL GARDENS,review,90.0,4.5,1,BIRMINGHAM FIRE STATION 29,85.5,BIRMINGHAM FIRE STATION 17,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,46;52,15;18,0.5909611632897059,0.902521924534402,,,no_election_evidence,False,False,False,010735216,Birmingham Botanical Gardens,90.0,4.5,district_constrained_review,186
2172,LAMAR,VERNON ARMORY WEST,VERNON ARMORY WEST,VERNON ARMORY WEST,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010751W,1W,Vernon West,VERNON WEST,review,85.5,0.0,2,VERNON NATIONAL GUARD ARMORY,85.5,STAR,60.0,False,True,low_or_ambiguous_score,,,True,17,21,1.0,1.0,1.0,1.0,17,21,1.0000000000000007,1.0000000000000007,True,True,compatible,False,False,False,010751W,Vernon West,85.5,0.0,district_constrained_review,15
2173,LAMAR,VERNON ARMORY EAST,VERNON ARMORY EAST,VERNON ARMORY EAST,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010751W,1W,Vernon West,VERNON WEST,review,85.5,0.0,2,VERNON NATIONAL GUARD ARMORY,85.5,STAR,60.0,False,True,low_or_ambiguous_score,,,True,17,21,1.0,1.0,1.0,1.0,17,21,1.0000000000000007,1.0000000000000007,True,True,compatible,False,False,False,010751W,Vernon West,85.5,0.0,district_constrained_review,15
2177,LAMAR,BEAVERTON CITY HALL SOUTH,BEAVERTON CITY HALL SOUTH,BEAVERTON CITY HALL SOUTH,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010754S,4S,Beaverton South City Hall,BEAVERTON SOUTH CITY HALL,review,95.0,0.0,2,BEAVERTON CITY HALL,95.0,MOSCOW SOUTH,85.5,False,True,low_or_ambiguous_score,,,True,17,21,1.0,1.0,1.0,1.0,17,21,1.0000000000000004,0.9999999913860457,True,True,compatible,False,False,False,010754S,Beaverton South City Hall,95.0,0.0,district_constrained_review,15
2180,LAMAR,DETROIT CITY HALL,DETROIT CITY HALL,DETROIT CITY HALL,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010759N,9N,Sulligent-Moscow-City Hall,SULLIGENT MOSCOW CITY HALL,review,85.5,0.0,2,DETROIT MILLVILLE CITY HALL,85.5,BEAVERTON CITY HALL,72.22,False,True,low_or_ambiguous_score,,,True,17,21,1.0,1.0,1.0,1.0,16,21,1.000000000000001,0.9999999990050147,False,True,conflict,False,False,False,010757,Detroit-Millville-City Hall,85.5,13.28,district_constrained_review,15
2181,LAMAR,PINE SPRINGS,PINE SPRINGS,PINE SPRINGS,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010758,8,Pine Springs-Behind Church,PINE SPRINGS BEHIND CHURCH,review,90.0,4.5,1,HENSON SPRINGS FIRE STATION,85.5,KENNEDY STEENS,46.15,False,True,low_or_ambiguous_score,,,True,17,21,1.0,1.0,1.0,1.0,17,21,1.0000000000000002,0.9999999983299573,True,True,compatible,False,False,False,010758,Pine Springs-Behind Church,90.0,4.5,district_constrained_review,15
2182,LAMAR,SULLIGENT CITY HALL NORTH,SULLIGENT CITY HALL NORTH,SULLIGENT CITY HALL NORTH,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010759N,9N,Sulligent-Moscow-City Hall,SULLIGENT MOSCOW CITY HALL,review,82.05,19.93,1,DETROIT MILLVILLE CITY HALL,62.12,BEAVERTON CITY HALL,61.07,False,True,low_or_ambiguous_score,,,True,16,21,1.0,1.0,1.0,1.0,16,21,1.000000000000001,0.9999999990050147,True,True,compatible,False,False,False,010759N,Sulligent-Moscow-City Hall,82.05,22.05,district_constrained_review,10
2183,LAMAR,SULLIGENT CITY HALL SOUTH,SULLIGENT CITY HALL SOUTH,SULLIGENT CITY HALL SOUTH,Lamar 2014 General Precinct.xlsx,precinct_rows,False,010759S,9S,Moscow South,MOSCOW SOUTH,review,85.5,3.45,1,SULLIGENT MOSCOW CITY HALL,82.05,BEAVERTON SOUTH CITY HALL,71.25,False,True,low_or_ambiguous_score,,,True,16,21,1.0,1.0,1.0,1.0,16,21,0.9999999999999991,0.9999999999999991,True,True,compatible,False,False,False,010759S,Moscow South,85.5,3.45,district_constrained_review,10
2189,LAMAR,KENNEDY COMMUNITY CENTER,KENNEDY COMMUNITY CENTER,KENNEDY COMMUNITY CENTER,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107515,15,Kennedy-Steens,KENNEDY STEENS,review,85.5,34.07,1,STAR,51.43,VERNON WEST,45.0,False,True,low_or_ambiguous_score,,,True,16,21,1.0,1.0,1.0,1.0,16,21,0.9999999999999993,0.999999998666202,True,True,compatible,False,False,False,0107515,Kennedy-Steens,85.5,40.5,district_constrained_review,10
2191,LAMAR,FERNBANK COMMUNITY CENTER,FERNBANK COMMUNITY CENTER,FERNBANK COMMUNITY CENTER,Lamar 2014 General Precinct.xlsx,precinct_rows,False,0107517,17,Fernbank-Wilson,FERNBANK WILSON,review,85.5,34.07,1,STAR,51.43,MOUNT PLEASANT CURRY,46.44,False,True,low_or_ambiguous_score,,,True,,21,,1.0,,1.0,16,21,0.9999999999999992,0.9999999995361198,,True,compatible,False,False,False,0107517,Fernbank-Wilson,85.5,34.07,district_constrained_review,25
2201,MACON,COUNTY,COUNTY,COUNTY,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870409,0409,Woodland Community Center,WOODLAND COMMUNITY CENTER,review,60.0,0.0,3,HARDAWAY VOLUNTEER FIRE STATION,60.0,BROWNVILLE VOLUNTEER FIRE DEPARTMENT,60.0,False,True,low_or_ambiguous_score,,,False,,,,,,,82,28,0.9999999999999996,0.9999999777678357,,,no_election_evidence,False,False,False,010870409,Woodland Community Center,60.0,0.0,district_constrained_review,15
2203,MACON,CHISHOLM COMM CENTR,CHISHOLM COMMUNITY CENTR,CHISHOLM COMMUNITY CENTR,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870409,0409,Woodland Community Center,WOODLAND COMMUNITY CENTER,review,73.47,25.82,1,WARRIOR STAND DISTRICT 2 RECREATION CENTER,47.65,OLD PRAIRIE FARMS RECREATION CENTER,44.07,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999996,0.9999999777678357,True,True,compatible,False,False,False,010870409,Woodland Community Center,73.47,25.82,district_constrained_review,15
2204,MACON,MARGARET MURRAY WASH HALL,MARGARET MURRAY WASH HALL,MARGARET MURRAY WASH HALL,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870104,0104,Tuskegee Univ: Thompkins Hall Student Bldg- B,TUSKEGEE UNIV THOMPKINS HALL STUDENT BUILDING B,review,85.5,0.0,2,TUSKEGEE UNIV THOMPKINS HALL STUDENT BUILDING A,85.5,NOTASULGA TOWN HALL,45.45,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999996,0.9999999999999996,True,True,compatible,False,False,False,010870104,Tuskegee Univ: Thompkins Hall Student Bldg- B,85.5,0.0,district_constrained_review,15
2206,MACON,WARRIOR DIST.2 REC. CTR.,WARRIOR DIST 2 RECREATION CENTER,WARRIOR DIST 2 RECREATION CENTER,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870204,0204,Warrior Stand District 2 Recreation Center,WARRIOR STAND DISTRICT 2 RECREATION CENTER,review,86.95,18.29,1,OLD PRAIRIE FARMS RECREATION CENTER,68.66,LITTLE TEXAS VOTING CENTER,51.72,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,1.0000000000000038,1.0000000000000038,True,True,compatible,False,False,False,010870204,Warrior Stand District 2 Recreation Center,86.95,18.29,district_constrained_review,15
2207,MACON,COTTON VALLEY REC CENTR,COTTON VALLEY RECREATION CENTR,COTTON VALLEY RECREATION CENTR,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870307,0307,Old Prairie Farms Rec Center,OLD PRAIRIE FARMS RECREATION CENTER,review,64.62,3.92,1,WARRIOR STAND DISTRICT 2 RECREATION CENTER,60.69,LITTLE TEXAS VOTING CENTER,57.14,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999971,0.9999999861712322,True,True,compatible,False,False,False,010870307,Old Prairie Farms Rec Center,64.62,3.92,district_constrained_review,15
2210,MACON,OLD PRAIRIE FARM SCHOOL,OLD PRAIRIE FARM SCHOOL,OLD PRAIRIE FARM SCHOOL,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870307,0307,Old Prairie Farms Rec Center,OLD PRAIRIE FARMS RECREATION CENTER,review,85.5,37.07,1,FT DAVIS OLD DISTRICT 2 SHOP,48.43,NATIONAL GUARD ARMORY,45.45,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999971,0.9999999861712322,True,True,compatible,False,False,False,010870307,Old Prairie Farms Rec Center,85.5,37.07,district_constrained_review,15
2211,MACON,SOJOURNER COMM CENTR,SOJOURNER COMMUNITY CENTR,SOJOURNER COMMUNITY CENTR,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870409,0409,Woodland Community Center,WOODLAND COMMUNITY CENTER,review,76.0,28.86,1,WARRIOR STAND DISTRICT 2 RECREATION CENTER,47.14,OLD PRAIRIE FARMS RECREATION CENTER,46.67,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999996,0.9999999777678357,True,True,compatible,False,False,False,010870409,Woodland Community Center,76.0,28.86,district_constrained_review,15
2213,MACON,DISTR 4 COMM CENTR,DISTR 4 COMMUNITY CENTR,DISTR 4 COMMUNITY CENTR,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870409,0409,Woodland Community Center,WOODLAND COMMUNITY CENTER,review,70.83,15.37,1,WARRIOR STAND DISTRICT 2 RECREATION CENTER,55.46,OLD PRAIRIE FARMS RECREATION CENTER,49.09,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999996,0.9999999777678357,True,True,compatible,False,False,False,010870409,Woodland Community Center,70.83,15.37,district_constrained_review,15
2215,MACON,DISTR 4 RECREATION,DISTR 4 RECREATION,DISTR 4 RECREATION,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870307,0307,Old Prairie Farms Rec Center,OLD PRAIRIE FARMS RECREATION CENTER,review,85.5,0.0,2,WARRIOR STAND DISTRICT 2 RECREATION CENTER,85.5,HARDAWAY VOLUNTEER FIRE STATION,51.43,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999971,0.9999999861712322,True,True,compatible,False,False,False,010870307,Old Prairie Farms Rec Center,85.5,0.0,district_constrained_review,15
2222,PICKENS,FORREST,FORREST,FORREST,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011071300,1300,Forest Comm Center,FOREST COMMUNITY CENTER,review,83.08,29.08,1,REFORM BILL S DOLLAR STORE,54.0,REFORM 3 BILL S DOLLAR,52.62,False,True,low_or_ambiguous_score,,,True,61,21,1.0,1.0,1.0,1.0,61,21,1.000000000000001,0.9999999967449039,True,True,compatible,False,False,False,011071300,Forest Comm Center,83.08,29.08,district_constrained_review,18
2224,PICKENS,REFORM,REFORM,REFORM,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011071500,1500,Reform Bill's Dollar Store,REFORM BILL S DOLLAR STORE,review,90.0,0.0,2,REFORM 3 BILL S DOLLAR,90.0,FOREST COMMUNITY CENTER,60.0,False,True,low_or_ambiguous_score,,,True,61,21,1.0,1.0,1.0,1.0,61,21,0.9999999999999978,0.9999999999999978,True,True,compatible,False,False,False,011071500,Reform Bill's Dollar Store,90.0,0.0,district_constrained_review,18
2225,PICKENS,PINE GROVE,PINE GROVE,PINE GROVE,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011071600,1600,Pine Grove 1 Community Center,PINE GROVE 1 COMMUNITY CENTER,review,90.0,0.0,2,PINE GROVE 4 COMMUNITY CENTER,90.0,FAIRVIEW ZION COMMUNITY CENTER,51.3,False,True,low_or_ambiguous_score,,,True,61,21;24,1.0,2.0,1.0,0.6065573770491803,61,21,0.9999999999999984,0.9999999858592291,True,True,compatible,False,False,False,011071600,Pine Grove 1 Community Center,90.0,0.0,district_constrained_review,23
