result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count,vest16_vtd_geoid,vest16_vtd_name,vest16_match_method,vest16_match_score,vest16_score_margin,vest16_accepted_match,vest16_validated_match,vest16_accepted_conflict,vest16_district_validation,vest16_relationship_note,selected_geometry_source,selected_geoid,selected_name,selection_status,manual_override_reason,manual_override_evidence,relationship_class,distinct_result_names_for_geometry
2199,LAMAR,CALCULATED TOTALS,CALCULATED TOTALS,CALCULATED TOTALS,Lamar 2014 General Precinct.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,False,,,,,,,,,,,,,no_election_evidence,False,False,False,,,,,,,,,non_geographic,,,False,False,False,no_election_evidence,,,,,non_geographic,,,non_geographic,
2200,LAMAR,REPORTED TOTALS,REPORTED TOTALS,REPORTED TOTALS,Lamar 2014 General Precinct.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,False,,,,,,,,,,,,,no_election_evidence,False,False,False,,,,,,,,,non_geographic,,,False,False,False,no_election_evidence,,,,,non_geographic,,,non_geographic,
2201,MACON,COUNTY,COUNTY,COUNTY,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870409,0409,Woodland Community Center,WOODLAND COMMUNITY CENTER,review,60.0,0.0,3,HARDAWAY VOLUNTEER FIRE STATION,60.0,BROWNVILLE VOLUNTEER FIRE DEPARTMENT,60.0,False,True,low_or_ambiguous_score,,,False,,,,,,,82,28,0.9999999999999996,0.9999999777678356,,,no_election_evidence,False,False,False,010870409,Woodland Community Center,60.0,0.0,district_constrained_review,15.0,01087000102,Chisholm Comm Ctr,review,62.18,2.18,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
2202,MACON,NATIONAL GUARD ARMORY,NATIONAL GUARD ARMORY,NATIONAL GUARD ARMORY,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870101,0101,National Guard Armory,NATIONAL GUARD ARMORY,exact_normalized,100.0,100.0,1,HARDAWAY VOLUNTEER FIRE STATION,60.0,BROWNVILLE VOLUNTEER FIRE DEPARTMENT,60.0,True,False,,1.0,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999992,0.9999999999999992,True,True,compatible,True,False,False,,,,,,,01087000101,National Guard Armory,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01087000101,National Guard Armory,district_validated,,,one_to_one,1.0
2203,MACON,CHISHOLM COMM CENTR,CHISHOLM COMMUNITY CENTR,CHISHOLM COMMUNITY CENTR,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870409,0409,Woodland Community Center,WOODLAND COMMUNITY CENTER,review,73.47,25.82,1,WARRIOR STAND DISTRICT 2 RECREATION CENTER,47.65,OLD PRAIRIE FARMS RECREATION CENTER,44.07,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999996,0.9999999777678356,True,True,compatible,False,False,False,010870409,Woodland Community Center,73.47,25.82,district_constrained_review,15.0,01087000102,Chisholm Comm Ctr,fuzzy_high,97.96,25.96,True,True,False,compatible,,vest16,01087000102,Chisholm Comm Ctr,district_validated,,,one_to_one,1.0
2204,MACON,MARGARET MURRAY WASH HALL,MARGARET MURRAY WASH HALL,MARGARET MURRAY WASH HALL,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870104,0104,Tuskegee Univ: Thompkins Hall Student Bldg- B,TUSKEGEE UNIV THOMPKINS HALL STUDENT BUILDING B,review,85.5,0.0,2,TUSKEGEE UNIV THOMPKINS HALL STUDENT BUILDING A,85.5,NOTASULGA TOWN HALL,45.45,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999996,0.9999999999999996,True,True,compatible,False,False,False,010870104,Tuskegee Univ: Thompkins Hall Student Bldg- B,85.5,0.0,district_constrained_review,15.0,01087000104,Margaret Murray Wash Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01087000104,Margaret Murray Wash Hall,district_validated,,,one_to_one,1.0
2205,MACON,BROWNVILLE VFD,BROWNVILLE VOLUNTEER FIRE DEPARTMENT,BROWNVILLE VOLUNTEER FIRE DEPARTMENT,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870103,0103,Brownville VFD,BROWNVILLE VOLUNTEER FIRE DEPARTMENT,exact_normalized,100.0,100.0,1,TUSKEGEE UNIV THOMPKINS HALL STUDENT BUILDING A,85.5,NOTASULGA TOWN HALL,45.45,True,False,,1.0,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999986,0.99999999822242,True,True,compatible,True,False,False,,,,,,,01087000203,Brownville VFD,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01087000203,Brownville VFD,district_validated,,,one_to_one,1.0
2206,MACON,WARRIOR DIST.2 REC. CTR.,WARRIOR DIST 2 RECREATION CENTER,WARRIOR DIST 2 RECREATION CENTER,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870204,0204,Warrior Stand District 2 Recreation Center,WARRIOR STAND DISTRICT 2 RECREATION CENTER,review,86.95,18.29,1,OLD PRAIRIE FARMS RECREATION CENTER,68.66,LITTLE TEXAS VOTING CENTER,51.72,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,1.0000000000000038,1.0000000000000038,True,True,compatible,False,False,False,010870204,Warrior Stand District 2 Recreation Center,86.95,18.29,district_constrained_review,15.0,01087000204,Warrior Dist 2 Rec Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01087000204,Warrior Dist 2 Rec Ctr,district_validated,,,one_to_one,1.0
2207,MACON,COTTON VALLEY REC CENTR,COTTON VALLEY RECREATION CENTR,COTTON VALLEY RECREATION CENTR,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870307,0307,Old Prairie Farms Rec Center,OLD PRAIRIE FARMS RECREATION CENTER,review,64.62,3.92,1,WARRIOR STAND DISTRICT 2 RECREATION CENTER,60.69,LITTLE TEXAS VOTING CENTER,57.14,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999972,0.9999999861712322,True,True,compatible,False,False,False,010870307,Old Prairie Farms Rec Center,64.62,3.92,district_constrained_review,15.0,01087000205,Cotton Valley Rec Ctr,fuzzy_high,98.36,29.4,True,True,False,compatible,,vest16,01087000205,Cotton Valley Rec Ctr,district_validated,,,one_to_one,1.0
2208,MACON,TUSKEGEE MUNICIPAL COMPLX,TUSKEGEE MUNICIPAL COMPLX,TUSKEGEE MUNICIPAL COMPLX,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870211,0211,Tuskegee Municipal Complex,TUSKEGEE MUNICIPAL COMPLEX,fuzzy_high,98.04,12.54,1,TUSKEGEE UNIV THOMPKINS HALL STUDENT BUILDING B,85.5,TUSKEGEE UNIV THOMPKINS HALL STUDENT BUILDING A,85.5,True,False,,1.0,,True,82,28,1.0,1.0,1.0,1.0,82,28,1.0000000000000018,1.0000000000000018,True,True,compatible,True,False,False,,,,,,,01087000211,Tuskegee Municipal Complex,fuzzy_high,98.04,60.78,True,True,False,compatible,,vest16,01087000211,Tuskegee Municipal Complex,district_validated,,,one_to_one,1.0
2209,MACON,VOLUNTEER FIRE STATION,VOLUNTEER FIRE STATION,VOLUNTEER FIRE STATION,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870306,0306,Hardaway Volunteer Fire Station,HARDAWAY VOLUNTEER FIRE STATION,fuzzy_high,95.0,9.5,1,BROWNVILLE VOLUNTEER FIRE DEPARTMENT,85.5,CHEHAW FIRE STATION,73.55,True,False,,1.0,,True,82,28,1.0,1.0,1.0,1.0,82,28,1.0000000000000064,0.9999999979274956,True,True,compatible,True,False,False,,,,,,,01087000306,Volunteer Fire St,review,90.48,4.98,False,False,False,compatible,,vtd10,010870306,Hardaway Volunteer Fire Station,district_validated,,,one_to_one,1.0
2210,MACON,OLD PRAIRIE FARM SCHOOL,OLD PRAIRIE FARM SCHOOL,OLD PRAIRIE FARM SCHOOL,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870307,0307,Old Prairie Farms Rec Center,OLD PRAIRIE FARMS RECREATION CENTER,review,85.5,37.07,1,FT DAVIS OLD DISTRICT 2 SHOP,48.43,NATIONAL GUARD ARMORY,45.45,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999972,0.9999999861712322,True,True,compatible,False,False,False,010870307,Old Prairie Farms Rec Center,85.5,37.07,district_constrained_review,15.0,01087000307,Prairie Farm Rec Ctr,review,65.14,19.69,False,False,False,compatible,,,,,unresolved,,,unresolved,
2211,MACON,SOJOURNER COMM CENTR,SOJOURNER COMMUNITY CENTR,SOJOURNER COMMUNITY CENTR,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870409,0409,Woodland Community Center,WOODLAND COMMUNITY CENTER,review,76.0,28.86,1,WARRIOR STAND DISTRICT 2 RECREATION CENTER,47.14,OLD PRAIRIE FARMS RECREATION CENTER,46.67,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999996,0.9999999777678356,True,True,compatible,False,False,False,010870409,Woodland Community Center,76.0,28.86,district_constrained_review,15.0,01087000312,Sojourner Comm Ctr,fuzzy_high,98.04,26.04,True,True,False,compatible,,vest16,01087000312,Sojourner Comm Ctr,district_validated,,,one_to_one,1.0
2212,MACON,FRANKLIN TOWN HALL,FRANKLIN TOWN HALL,FRANKLIN TOWN HALL,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870408,0408,Franklin Town Hall,FRANKLIN TOWN HALL,exact_normalized,100.0,100.0,1,WARRIOR STAND DISTRICT 2 RECREATION CENTER,47.14,OLD PRAIRIE FARMS RECREATION CENTER,46.67,True,False,,1.0,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.999999997989496,0.9999999921242936,True,True,compatible,True,False,False,,,,,,,01087000408,Franklin Town Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01087000408,Franklin Town Hall,district_validated,,,one_to_one,1.0
2213,MACON,DISTR 4 COMM CENTR,DISTR 4 COMMUNITY CENTR,DISTR 4 COMMUNITY CENTR,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870409,0409,Woodland Community Center,WOODLAND COMMUNITY CENTER,review,70.83,15.37,1,WARRIOR STAND DISTRICT 2 RECREATION CENTER,55.46,OLD PRAIRIE FARMS RECREATION CENTER,49.09,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999996,0.9999999777678356,True,True,compatible,False,False,False,010870409,Woodland Community Center,70.83,15.37,district_constrained_review,15.0,01087000409,District 4 Comm Ctr,fuzzy_medium,92.0,17.0,True,True,False,compatible,,vest16,01087000409,District 4 Comm Ctr,district_validated,,,one_to_one,1.0
2214,MACON,NOTASULGA TOWN HALL,NOTASULGA TOWN HALL,NOTASULGA TOWN HALL,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870410,0410,Notasulga Town Hall,NOTASULGA TOWN HALL,exact_normalized,100.0,100.0,1,WARRIOR STAND DISTRICT 2 RECREATION CENTER,55.46,OLD PRAIRIE FARMS RECREATION CENTER,49.09,True,False,,1.0,,True,82,28,1.0,1.0,1.0,1.0,82,28,1.0000000000000009,0.9999999913864844,True,True,compatible,True,False,False,,,,,,,01087000410,Notasulga Town Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01087000410,Notasulga Town Hall,district_validated,,,one_to_one,1.0
2215,MACON,DISTR 4 RECREATION,DISTR 4 RECREATION,DISTR 4 RECREATION,Macon 2014 General Precinct.xlsx,precinct_rows,False,010870307,0307,Old Prairie Farms Rec Center,OLD PRAIRIE FARMS RECREATION CENTER,review,85.5,0.0,2,WARRIOR STAND DISTRICT 2 RECREATION CENTER,85.5,HARDAWAY VOLUNTEER FIRE STATION,51.43,False,True,low_or_ambiguous_score,,,True,82,28,1.0,1.0,1.0,1.0,82,28,0.9999999999999972,0.9999999861712322,True,True,compatible,False,False,False,010870307,Old Prairie Farms Rec Center,85.5,0.0,district_constrained_review,15.0,01087000205,Cotton Valley Rec Ctr,review,85.5,0.0,False,False,False,compatible,,,,,unresolved,,,unresolved,
2216,MACON,ABSENTEE,ABSENTEE,ABSENTEE,Macon 2014 General Precinct.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,82,28,1.0,1.0,1.0,1.0,,,,,False,False,conflict,False,False,False,,,,,,,,,non_geographic,,,False,False,False,conflict,,,,,non_geographic,,,non_geographic,
2217,MACON,PROVISIONAL,PROVISIONAL,PROVISIONAL,Macon 2014 General Precinct.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,82,28,1.0,1.0,1.0,1.0,,,,,False,False,conflict,False,False,False,,,,,,,,,non_geographic,,,False,False,False,conflict,,,,,non_geographic,,,non_geographic,
2218,MACON,CALCULATED TOTALS,CALCULATED TOTALS,CALCULATED TOTALS,Macon 2014 General Precinct.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,False,,,,,,,,,,,,,no_election_evidence,False,False,False,,,,,,,,,non_geographic,,,False,False,False,no_election_evidence,,,,,non_geographic,,,non_geographic,
2219,MACON,REPORTED TOTALS,REPORTED TOTALS,REPORTED TOTALS,Macon 2014 General Precinct.xlsx,precinct_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,False,,,,,,,,,,,,,no_election_evidence,False,False,False,,,,,,,,,non_geographic,,,False,False,False,no_election_evidence,,,,,non_geographic,,,non_geographic,
2220,PICKENS,LIBERTY,LIBERTY,LIBERTY,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011071100,1100,Liberty School,LIBERTY SCHOOL,fuzzy_medium,90.0,38.57,1,ETHELSVILLE CITY HALL,51.43,PICKENSVILLE CITY HALL,51.43,True,False,,1.0,,True,61,21,1.0,1.0,1.0,1.0,61,21,0.9999999999999968,0.9999999999045078,True,True,compatible,True,False,False,,,,,,,01107001100,Liberty School,fuzzy_medium,90.0,38.57,True,True,False,compatible,,vest16,01107001100,Liberty School,district_validated,,,one_to_one,1.0
2221,PICKENS,BETHLEHEM,BETHLEHEM,BETHLEHEM,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011071200,1200,Bethlehem Voting District,BETHLEHEM,exact_normalized,100.0,100.0,1,ETHELSVILLE CITY HALL,51.43,PICKENSVILLE CITY HALL,51.43,True,False,,1.0,,True,61,21,1.0,1.0,1.0,1.0,61,21,1.0,1.0,True,True,compatible,True,False,False,,,,,,,01107001200,Bethlehem,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01107001200,Bethlehem,district_validated,,,one_to_one,1.0
2222,PICKENS,FORREST,FORREST,FORREST,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011071300,1300,Forest Comm Center,FOREST COMMUNITY CENTER,review,83.08,29.08,1,REFORM BILL S DOLLAR STORE,54.0,REFORM 3 BILL S DOLLAR,52.62,False,True,low_or_ambiguous_score,,,True,61,21,1.0,1.0,1.0,1.0,61,21,1.000000000000001,0.999999996744904,True,True,compatible,False,False,False,011071300,Forest Comm Center,83.08,29.08,district_constrained_review,18.0,01107001300,Forrest Comm Center,fuzzy_medium,90.0,28.93,True,True,False,compatible,,vest16,01107001300,Forrest Comm Center,district_validated,,,one_to_one,1.0
2223,PICKENS,MCSHAN,MCSHAN,MCSHAN,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011071400,1400,McShan Comm Center,MCSHAN COMMUNITY CENTER,fuzzy_medium,90.0,30.0,1,COCHRANE DANCY,60.0,CARROLLTON 4 SERVICE CENTER,45.0,True,False,,1.0,,True,61,21,1.0,1.0,1.0,1.0,61,21,0.9999999999999996,0.9999999999999996,True,True,compatible,True,False,False,,,,,,,01107001400,McShan Comm Center,fuzzy_medium,90.0,30.0,True,True,False,compatible,,vest16,01107001400,McShan Comm Center,district_validated,,,one_to_one,1.0
2224,PICKENS,REFORM,REFORM,REFORM,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011071500,1500,Reform Bill's Dollar Store,REFORM BILL S DOLLAR STORE,review,90.0,0.0,2,REFORM 3 BILL S DOLLAR,90.0,FOREST COMMUNITY CENTER,60.0,False,True,low_or_ambiguous_score,,,True,61,21,1.0,1.0,1.0,1.0,61,21,0.9999999999999978,0.9999999999999978,True,True,compatible,False,False,False,011071500,Reform Bill's Dollar Store,90.0,0.0,district_constrained_review,18.0,01107001500,Reform Bill Dollar Store,fuzzy_medium,90.0,30.0,True,True,False,compatible,,vest16,01107001500,Reform Bill Dollar Store,district_validated,,,one_to_one,1.0
2225,PICKENS,PINE GROVE,PINE GROVE,PINE GROVE,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011071600,1600,Pine Grove 1 Community Center,PINE GROVE 1 COMMUNITY CENTER,review,90.0,0.0,2,PINE GROVE 4 COMMUNITY CENTER,90.0,FAIRVIEW ZION COMMUNITY CENTER,51.3,False,True,low_or_ambiguous_score,,,True,61,21;24,1.0,2.0,1.0,0.6065573770491803,61,21,0.9999999999999984,0.9999999858592292,True,True,compatible,False,False,False,011071600,Pine Grove 1 Community Center,90.0,0.0,district_constrained_review,23.0,01107004300,Pine Grove Comm Center,fuzzy_medium,90.0,40.43,True,True,False,compatible,,vest16,01107004300,Pine Grove Comm Center,district_validated,,,one_to_one,1.0
2226,PICKENS,ETHELSVILLE,ETHELSVILLE,ETHELSVILLE,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011071800,1800,Ethelsville City Hall,ETHELSVILLE CITY HALL,fuzzy_medium,90.0,27.0,1,PICKENSVILLE CITY HALL,63.0,SPEEDS MILL,54.55,True,False,,1.0,,True,61,21,1.0,1.0,1.0,1.0,61,21,0.9999999999999976,0.9999999984048784,True,True,compatible,True,False,False,,,,,,,01107001800,Ethelsville City Hall,fuzzy_medium,90.0,27.0,True,True,False,compatible,,vest16,01107001800,Ethelsville City Hall,district_validated,,,one_to_one,1.0
2227,PICKENS,COCHRANE/DANCY,COCHRANE DANCY,COCHRANE DANCY,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011072100,2100,Cochrane-Dancy,COCHRANE DANCY,exact_normalized,100.0,100.0,1,PICKENSVILLE CITY HALL,63.0,SPEEDS MILL,54.55,True,False,,1.0,,True,71,24,1.0,1.0,1.0,1.0,71,24,0.9999999999999988,0.9999999983673108,True,True,compatible,True,False,False,,,,,,,01107002100,Cochrane-Dancy,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01107002100,Cochrane-Dancy,district_validated,,,one_to_one,1.0
2228,PICKENS,ALICEVILLE,ALICEVILLE,ALICEVILLE,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011072200,2200,Aliceville 2 Nat'l Guard Armory,ALICEVILLE 2 NAT L GUARD ARMORY,review,90.0,0.0,3,ALICEVILLE 5 NATIONAL GUARD,90.0,ALICEVILLE 5 NAT L GUARD ARMORY,90.0,False,True,low_or_ambiguous_score,,,True,61;71,24,2.0,1.0,0.6880733944954128,1.0,61;71,24,0.6528947749613394,0.999999998278038,True,True,compatible,False,False,False,011072200,Aliceville 2 Nat'l Guard Armory,90.0,0.0,district_constrained_review,10.0,01107002200,Aliceville Armory,fuzzy_medium,90.0,27.0,True,True,False,compatible,,vest16,01107002200,Aliceville Armory,district_validated,,,one_to_one,1.0
2229,PICKENS,PALMETTO,PALMETTO,PALMETTO,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011073100,3100,Palmetto Community Center,PALMETTO COMMUNITY CENTER,fuzzy_medium,90.0,33.75,1,KIRK FIRE DEPARTMENT,56.25,CARROLLTON 4 SERVICE CENTER,45.0,True,False,,1.0,,True,61,21,1.0,1.0,1.0,1.0,61,21,1.000000000000001,0.9999999924886308,True,True,compatible,True,False,False,,,,,,,01107003100,Palmetto Comm Ctr,fuzzy_medium,90.0,33.75,True,True,False,compatible,,vest16,01107003100,Palmetto Comm Ctr,district_validated,,,one_to_one,1.0
2230,PICKENS,FAIRVIEW/ZION,FAIRVIEW ZION,FAIRVIEW ZION,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011073200,3200,Fairview-Zion Community Center,FAIRVIEW ZION COMMUNITY CENTER,fuzzy_medium,90.0,43.36,1,PINE GROVE 1 COMMUNITY CENTER,46.64,PINE GROVE 4 COMMUNITY CENTER,46.64,True,False,,1.0,,True,61,21,1.0,1.0,1.0,1.0,61,21,0.9999999999999992,0.9999999884281195,True,True,compatible,True,False,False,,,,,,,01107003200,Fairview-Zion,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01107003200,Fairview-Zion,district_validated,,,one_to_one,1.0
2231,PICKENS,GORDO,GORDO,GORDO,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011075100,5100,Gordo 5 City Hall,GORDO 5 CITY HALL,review,90.0,0.0,3,GORDO 3 CITY HALL,90.0,GORDO CITY HALL,90.0,False,True,low_or_ambiguous_score,,,True,61,21,1.0,1.0,1.0,1.0,61,21,1.0000000000000009,1.0000000000000009,True,True,compatible,False,False,False,011075100,Gordo 5 City Hall,90.0,0.0,district_constrained_review,18.0,01107005100,Gordo City Hall,fuzzy_medium,90.0,36.0,True,True,False,compatible,,vest16,01107005100,Gordo City Hall,district_validated,,,one_to_one,1.0
2232,PICKENS,MACEDONIA,MACEDONIA,MACEDONIA,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011074100,4100,Macedonia Masonic Hall,MACEDONIA MASONIC HALL,fuzzy_medium,90.0,40.0,1,BENEVOLA COMMUNITY CENTER,50.0,ALICEVILLE 2 NAT L GUARD ARMORY,45.0,True,False,,1.0,,True,61,24,1.0,1.0,1.0,1.0,61,24,0.9999999999999998,0.9999999770765364,True,True,compatible,True,False,False,,,,,,,01107004100,Macedonia Masonic,fuzzy_medium,90.0,40.0,True,True,False,compatible,,vest16,01107004100,Macedonia Masonic,district_validated,,,one_to_one,1.0
2233,PICKENS,CARROLLTON /SPEEDS MILL,CARROLLTON SPEEDS MILL,CARROLLTON SPEEDS MILL,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011075200,5200,Speeds Mill,SPEEDS MILL,fuzzy_medium,90.0,28.78,1,CARROLLTON 4 SERVICE CENTER,61.22,CARROLLTON 1 SERVICE CENTER,61.22,True,False,,1.0,,True,61;71,21;24,2.0,2.0,0.6721311475409836,0.9114906832298136,61,21,0.999999999999999,0.9999999990420518,True,True,compatible,True,False,False,,,,,,,01107004200,Carrollton/Speeds Mill,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01107004200,Carrollton/Speeds Mill,district_validated,,,one_to_one,1.0
2234,PICKENS,SPRING HILL,SPRING HILL,SPRING HILL,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011074400,4400,Spring Hill Comm Center,SPRING HILL COMMUNITY CENTER,fuzzy_medium,90.0,35.45,1,SPEEDS MILL,54.55,PICKENSVILLE CITY HALL,54.41,True,False,,1.0,,True,71,24,1.0,1.0,1.0,1.0,71,24,0.9999999999999994,0.9999999850245632,True,True,compatible,True,False,False,,,,,,,01107004400,Spring Hill Comm Ctr,fuzzy_medium,90.0,35.59,True,True,False,compatible,,vest16,01107004400,Spring Hill Comm Ctr,district_validated,,,one_to_one,1.0
2235,PICKENS,PICKENSVILLE,PICKENSVILLE,PICKENSVILLE,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011074500,4500,Pickensville City Hall,PICKENSVILLE CITY HALL,fuzzy_medium,90.0,24.55,1,ALICEVILLE 2 NAT L GUARD ARMORY,65.45,ALICEVILLE 5 NATIONAL GUARD,65.45,True,False,,1.0,,True,71,24,1.0,1.0,1.0,1.0,71,24,0.9999999999999988,0.999999998164014,True,True,compatible,True,False,False,,,,,,,01107004500,Pickensville City Hall,fuzzy_medium,90.0,34.83,True,True,False,compatible,,vest16,01107004500,Pickensville City Hall,district_validated,,,one_to_one,1.0
2236,PICKENS,SAPPS,SAPPS,SAPPS,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011074600,4600,Sapps Community Center,SAPPS COMMUNITY CENTER,fuzzy_medium,90.0,38.57,1,SPRING HILL COMMUNITY CENTER,51.43,SPEEDS MILL,51.43,True,False,,1.0,,True,71,24,1.0,1.0,1.0,1.0,71,24,1.0000000000000022,1.0000000000000022,True,True,compatible,True,False,False,,,,,,,01107004600,Sapps Comm Ctr,fuzzy_medium,90.0,38.57,True,True,False,compatible,,vest16,01107004600,Sapps Comm Ctr,district_validated,,,one_to_one,1.0
2237,PICKENS,KIRK,KIRK,KIRK,Pickens 2014 General Precinct.xlsx,precinct_rows,False,011075300,5300,Kirk Fire Dept,KIRK FIRE DEPARTMENT,fuzzy_medium,90.0,45.0,1,LIBERTY SCHOOL,45.0,PICKENSVILLE CITY HALL,45.0,True,False,,1.0,,True,61,21,1.0,1.0,1.0,1.0,61,21,0.9999999999999958,0.9999999999999958,True,True,compatible,True,False,False,,,,,,,01107005300,Kirk Fire Dept,fuzzy_medium,90.0,45.0,True,True,False,compatible,,vest16,01107005300,Kirk Fire Dept,district_validated,,,one_to_one,1.0
